Word,Furigana,Meaning,Level
抜,ばつ,기발,N2
抜本塞源,ばっぽんそくげん,발본색원,N2
伸,しん,,N2
縮,しゅく,신축,N2
伸,しん,,N2
長,ちょう,신장(늘어남),N2
追伸,ついしん,추신,N2
留,りゅう,,N2
学,がく,유학,N2
保,ほ,,N2
留,りゅう,보류,N2
停,てい,,N2
留,りゅう,,N2
所,じょ,정류소,N2
留守,るす,집보기/부재중,N2
居留守,いるす,집에 있으면서 없는 척함,N2
犯罪,はんざい,범죄,N2
謝罪,しゃざい,사죄,N2
罪悪,ざいあく,죄악,N2
罪,つみ,を,N2
犯,おか,す 죄를 범하다,N2
爆弾,ばくだん,폭탄,N2
爆発,ばくはつ,폭발,N2
爆,ばく,,N2
破,は,폭파,N2
延,えん,,N2
期,き,연기,N2
延,えん,,N2
長,ちょう,연장,N2
延命,えんめい,연명,N2
精神,せいしん,정신,N2
精,せい,,N2
気,き,정기,N2
精密,せいみつ,정밀,N2
精巧,せいこう,정교,N2
精,せい,,N2
力,りょく,정력,N2
精,せい,,N2
子,し,정자,N2
精,しょう,,N2
進,じん,정진,N2
法則,ほうそく,법칙,N2
規,き,,N2
則,そく,규칙,N2
原則,げんそく,원칙,N2
乱暴,らんぼう,난폭,N2
混乱,こんらん,혼란,N2
乱戦,らんせん,난전,N2
淫乱,いんらん,음란,N2
普,ふ,,N2
通,つう,보통,N2
普,ふ,,N2
遍,へん,보편,N2
普,ふ,,N2
及,きゅう,보급,N2
測,そく,,N2
量,りょう,측량,N2
測定,そくてい,측정,N2
推測,すいそく,추측,N2
豊,ほう,,N2
富,ふ,풍부,N2
豊作,ほうさく,풍작,N2
豊年,ほうねん,풍년,N2
豊満,ほうまん,풍만,N2
善悪,ぜんあく,선악,N2
善,ぜん,,N2
意,い,선의,N2
善,ぜん,,N2
良,りょう,선량,N2
善,よ,い,N2
行,おこな,い 착한 행동,N2
婚約,こんやく,혼약(약혼),N2
結婚,けっこん,결혼,N2
新婚,しんこん,신혼,N2
深厚,しんこう,심후,N2
濃厚,のうこう,농후,N2
厚,こう,,N2
意,い,후의,N2
厚生,こうせい,후생,N2
年齢,ねんれい,연령,N2
老齢,ろうれい,노령,N2
省略,しょうりゃく,생략,N2
略,りゃく,,N2
式,しき,약식,N2
計,けい,,N2
略,りゃく,계략,N2
謀,ぼう,,N2
略,りゃく,모략,N2
策,さく,,N2
略,りゃく,책략,N2
継,けい,,N2
承,しょう,계승,N2
承,しょう,,N2
諾,だく,승낙,N2
承,うけたまわ,りました 알겠습니다(지시 등을 받고 대답하는 말),N2
浮,ふ,,N2
力,りょく,부력,N2
浮,ふ,,N2
上,じょう,부상,N2
浮,ふ,,N2
遊,ゆう,부유,N2
浮,ふ,,N2
揚,よう,부양,N2
浮,ふ,,N2
沈,ちん,부침,N2
浮,う,"く는 ""풍선이 뜨다"", ""몸이 물에 뜨다"" 등 물리적인 의미의 ""뜨다""라는 뜻만 가지는 표현입니다.",N2
浮,う,"かぶ는 물리적인 의미 외에도, ""생각이 떠오르다""와 같은 추상적인 뜻으로도 사용할 수 있는 표현입니다.",N2
断絶,だんぜつ,단절,N2
絶望,ぜつぼう,절망,N2
絶,ぜつ,,N2
妙,みょう,절묘,N2
絶対,ぜったい,절대,N2
絶賛,ぜっさん,절찬,N2
断,た,つ」를 씁니다.,N2
断,た,つ」를 씁니다.,N2
絶,た,つ」를 씁니다.,N2
押印,おういん,압인,N2
押,おう,,N2
収,しゅう,압수,N2
押,お,"す는 ""대상을 움직이는 것""이 목적입니다.",N2
押,お,"さえる는 ""대상이 움직이지 못하도록 하는 것""이 목적입니다.",N2
倒産,とうさん,도산,N2
圧倒,あっとう,압도,N2
卒倒,そっとう,졸도,N2
完,かん,,N2
了,りょう,완료,N2
終了,しゅうりょう,종료,N2
了,りょう,,N2
解,かい,양해/이해,N2
官,かん,,N2
庁,ちょう,관청,N2
県,けん,,N2
庁,ちょう,현청,N2
庁,ちょう,,N2
舎,しゃ,청사,N2
城,じょう,,N2
主,しゅ,성주,N2
城,じょう,,N2
壁,へき,성벽,N2
城,しろ,を,N2
築,きず,く 성을 쌓다,N2
階層,かいそう,계층,N2
高層,こうそう,고층,N2
断層,だんそう,단층,N2
出,しゅっ,,N2
版,ぱん,출판,N2
廉,れん,,N2
価,か,,N2
版,ばん,염가판,N2
劇,げき,,N2
場,じょう,,N2
版,ばん,극장판,N2
版権,はんけん,판권,N2
連絡,れんらく,연락,N2
脈,みゃく,,N2
絡,らく,맥락,N2
絡,から,まる＞,N2
絡,から,む입니다.,N2
絡,から,"む는 단순히 ""얽혀있는 것""을 뜻합니다.",N2
絡,から,"まる는 ""자신의 의사에 반해서 얽혀버렸다"", 혹은 ""정신차려 보니 얽혀있었다""라는 뉘앙스의 표현입니다.",N2
損失,そんしつ,손실,N2
欠損,けっそん,결손,N2
破,は,,N2
損,そん,파손,N2
損害,そんがい,손해,N2
募,ぼ,,N2
集,しゅう,모집,N2
募,ぼ,,N2
金,きん,모금,N2
応,おう,,N2
募,ぼ,응모,N2
参,さん,,N2
加,か,,N2
者,しゃ,を,N2
募,つの,る 참가자를 모집하다,N2
脳,のう,,N2
裏,り,뇌리,N2
裏,り,,N2
面,めん,이면,N2
表,ひょう,,N2
裏,り,표리,N2
裏口,うらぐち,뒷문,N2
裏,うら,,N2
切,ぎ,り 배신,N2
払,ふっ,,N2
拭,しょく,불식,N2
仏,ぶっ,,N2
教,きょう,불교,N2
念仏,ねんぶつ,염불,N2
神仏,しんぶつ,신불,N2
仏,ほとけ,부처,N2
生,い,き,N2
仏,ぼとけ,생불,N2
業,ぎょう,,N2
績,せき,업적,N2
成績,せいせき,성적,N2
実績,じっせき,실적,N2
功績,こうせき,공적,N2
紡績,ぼうせき,방적,N2
建築,けんちく,건축,N2
新築,しんちく,신축,N2
構築,こうちく,구축,N2
志,し,,N2
望,ぼう,지망,N2
志,し,,N2
願,がん,지원,N2
混合,こんごう,혼합,N2
混雑,こんざつ,혼잡,N2
混乱,こんらん,혼란,N2
混,ま,じる・,N2
混,ま,ざる・,N2
混,ま,"ぜる는 ""서로 완전히 뒤섞이거나 녹아들어서 구분이 가지 않는 상태""를 뜻합니다.",N2
交,ま,じる・,N2
交,ま,ざる・,N2
交,ま,"ぜる는 ""함께 섞여있긴 하나 구분할 수 있는 상태""를 뜻합니다.",N2
上昇,じょうしょう,상승,N2
昇,しょう,,N2
進,しん,승진,N2
昇,しょう,,N2
天,てん,승천,N2
昇級,しょうきゅう,승급,N2
昇,しょう,,N2
格,かく,승격,N2
勤勉,きんべん,근면,N2
勤,きん,,N2
務,む,근무,N2
出,しゅっ,,N2
勤,きん,출근,N2
欠勤,けっきん,결근,N2
勤労,きんろう,근로,N2
勤,ごん,,N2
行,ぎょう,(불교)근행,N2
大,だい,,N2
企,き,,N2
業,ぎょう,に,N2
勤,つと,める 대기업에 근무하다,N2
役,やく,は,N2
君,きみ,には,N2
勤,つと,まらない 이 역할은 너로서는 감당해 낼 수 없다,N2
遅,ち,,N2
刻,こく,지각,N2
遅,ち,,N2
延,えん,지연,N2
学校,がっこう,に,N2
遅,おく,れる 학교에 늦다,N2
開,かい,,N2
始,し,の,N2
時,じ,,N2
間,かん,を,N2
遅,おく,らす 개시 시간을 늦추다,N2
足,あし,が,N2
遅,おそ,い 발이 느리다,N2
居,きょ,,N2
住,じゅう,거주,N2
居室,きょしつ,거실,N2
住,じゅう,,N2
居,きょ,주거,N2
東,とう,,N2
京,きょう,に,N2
居,い,る 쭉 도쿄에 있다,N2
雑草,ざっそう,잡초,N2
雑談,ざつだん,잡담,N2
雑音,ざつおん,잡음,N2
雑巾,ぞうきん,걸레,N2
雑,ぞう,,N2
木,き,잡목,N2
招,しょう,,N2
待,たい,초대,N2
招,しょう,,N2
請,せい,초청,N2
困難,こんなん,곤란,N2
困惑,こんわく,곤혹,N2
貧困,ひんこん,빈곤,N2
人,ひと,,N2
手,で,が,N2
足,た,りなくて,N2
困,こま,る 일손이 부족해서 곤란하다,N2
永遠,えいえん,영원,N2
永続,えいぞく,영속,N2
永,えい,,N2
久,きゅう,영구,N2
後世,こうせい,に,N2
永,なが,くその,N2
名,な,を,N2
残,のこ,す 후세에 길이 그 이름을 남기다,N2
著名,ちょめい,저명,N2
著作,ちょさく,저작,N2
顕著,けんちょ,현저,N2
著者,ちょしゃ,저자,N2
誌,し,,N2
面,めん,지면,N2
日,にっ,,N2
誌,し,일지,N2
雑,ざっ,,N2
誌,し,잡지,N2
月刊,げっかん,,N2
誌,し,월간지,N2
刊行,かんこう,간행,N2
発刊,はっかん,발간,N2
週,しゅう,,N2
刊,かん,,N2
誌,し,주간지,N2
映像,えいぞう,영상,N2
想像,そうぞう,상상,N2
仏像,ぶつぞう,불상,N2
肖,しょう,,N2
像,ぞう,초상,N2
銅像,どうぞう,동상,N2
対,たい,,N2
象,しょう,대상,N2
現,げん,,N2
象,しょう,현상,N2
象徴,しょうちょう,상징,N2
印,いん,,N2
象,しょう,인상,N2
映像,えいぞう,영상,N2
想像,そうぞう,상상,N2
仏像,ぶつぞう,불상,N2
肖,しょう,,N2
像,ぞう,초상,N2
銅像,どうぞう,동상,N2
香,こう,,N2
気,き,향기,N2
香水,こうすい,향수,N2
香辛,こうしん,,N2
料,りょう,향신료,N2
香,きょう,,N2
車,しゃ,쇼기의 말의 하나,N2
色,いろ,,N2
香,か,빛깔과 향기/여자의 아리따운 모습,N2
香,かお,りがする 좋은 향기가 나다,N2
桜,さくら,の,N2
花,はな,が,N2
香,かお,る 벚꽃 향기가 나다,N2
更新,こうしん,경신/갱신,N2
更迭,こうてつ,경질,N2
変更,へんこう,변경,N2
今更,いまさら,이제 와서/새삼스럽게,N2
尚更,なおさら,그 위에/더더욱,N2
夜,よ,が,N2
更,ふ,ける 밤이 이슥해지다,N2
遊,あそ,びで,N2
夜,よ,を,N2
更,ふ,かす 노느라 밤을 새우다,N2
彫,ちょう,,N2
刻,こく,조각,N2
刻印,こくいん,각인,N2
時,じ,,N2
刻,こく,시각,N2
遅,ち,,N2
刻,こく,지각,N2
礼賛,らいさん,예찬,N2
絶賛,ぜっさん,절찬,N2
賛,さん,,N2
美,び,찬미,N2
賛成,さんせい,찬성,N2
賛同,さんどう,찬동,N2
抱擁,ほうよう,포옹,N2
抱,ほう,,N2
負,ふ,포부,N2
犯罪,はんざい,범죄,N2
犯行,はんこう,범행,N2
犯人,はんにん,범인,N2
罪,つみ,を,N2
犯,おか,す 죄를 범하다,N2
配,はい,,N2
布,ふ,배포,N2
分,ぶん,,N2
布,ぷ,분포,N2
綿,めん,,N2
布,ぷ,면포(무명),N2
毛,もう,,N2
布,ふ,모포,N2
財,さい,,N2
布,ふ,지갑,N2
布,ぬの,を,N2
染,そ,める 천을 염색하다,N2
恐,きょう,,N2
怖,ふ,공포,N2
恐,きょう,,N2
慌,こう,공황,N2
恐,きょう,,N2
喝,かつ,공갈,N2
宇,う,,N2
宙,ちゅう,우주,N2
宇,う,,N2
宙,ちゅう,,N2
人,じん,우주인,N2
宇,う,,N2
宙,ちゅう,,N2
船,せん,우주선,N2
返戻,へんれい,반려,N2
巨大,きょだい,거대,N2
巨人,きょじん,거인,N2
巨,きょ,,N2
匠,しょう,거장,N2
地,じ,,N2
震,しん,지진,N2
震源,しんげん,진원,N2
震,しん,,N2
度,ど,진도,N2
超,ちょう,,N2
越,えつ,초월,N2
優越,ゆうえつ,우월,N2
卓越,たくえつ,탁월,N2
年,とし,を,N2
越,こ,す 해를 넘기다,N2
山,やま,を,N2
越,こ,える 산을 넘다,N2
超,こ,す・,N2
超,こ,"える는 ""특정 기준/수량/범위/한도 등을 뛰어넘다, 초월하다""라는 뜻입니다.",N2
越,こ,す・,N2
越,こ,"える는 ""장애물/경계 등을 넘어서 앞으로 나아가다"", ""기간을 넘기다""라는 뜻입니다.",N2
欲望,よくぼう,욕망,N2
無,む,,N2
欲,よく,무욕,N2
食,しょく,,N2
欲,よく,식욕,N2
性欲,せいよく,성욕,N2
果物,くだもの,が,N2
欲,ほ,しい 과일이 먹고 싶다,N2
欲,ほっ,するところを,N2
行,おこな,う 바라는 바를 행하다,N2
苦,く,,N2
痛,つう,고통,N2
頭,ず,,N2
痛,つう,두통,N2
腹痛,ふくつう,복통,N2
接,せっ,,N2
触,しょく,접촉,N2
触,しょっ,,N2
覚,かく,촉각,N2
触,しょっ,,N2
感,かん,촉감,N2
触,ふ,"れる는 ""우연, 순간적인 접촉""의 뉘앙스가 강합니다.",N2
触,さわ,"る는 ""의도적, 목적을 가진 접촉""의 뉘앙스가 강합니다.",N2
依,い,,N2
存,そん,의존,N2
依,い,,N2
頼,らい,의뢰,N2
依,い,,N2
拠,きょ,의거,N2
帰依,きえ,귀의,N2
汚,お,,N2
染,せん,오염,N2
汚,お,,N2
物,ぶつ,오물,N2
汚,お,,N2
名,めい,오명,N2
汚,お,,N2
点,てん,오점,N2
枚数,まいすう,매수,N2
一枚,いちまい,한 장,N2
三枚,さんまい,세 장,N2
相,そう,,N2
互,ご,상호,N2
互,ご,,N2
角,かく,호각,N2
互,ご,,N2
恵,けい,호혜,N2
互,たが,いの,N2
立,たち,,N2
場,ば,を,N2
尊,そん,,N2
重,ちょう,する 서로의 입장을 존중하다,N2
複雑,ふくざつ,복잡,N2
複数,ふくすう,복수,N2
重,じゅう,,N2
複,ふく,중복,N2
複合,ふくごう,복합,N2
郵便,ゆうびん,우편,N2
郵便,ゆうびん,,N2
局,きょく,우체국,N2
類,るい,,N2
似,じ,유사,N2
疑似,ぎじ,의사/유사,N2
恩恵,おんけい,은혜,N2
天恵,てんけい,천혜,N2
知恵,ちえ,지혜,N2
探,たん,,N2
究,きゅう,탐구,N2
探,たん,,N2
知,ち,탐지,N2
探検,たんけん,탐험,N2
探,さが,"す는 ""(원하는 것을) 찾아다니다""라는 뜻입니다.",N2
捜,さが,"す는 ""(잃어버린 것, 범인/증거 등을) 찾아다니다""라는 뜻입니다.",N2
探,さぐ,"る는 ""(미지의 것, 가능성/방법, 상대의 의중 등을) 탐구하다, 찾아다니다, 살피다""라는 뜻입니다.",N2
逃走,とうそう,도주,N2
逃亡,とうぼう,도망,N2
逃,とう,,N2
避,ひ,도피,N2
逃,に,"がす는 ""의도적으로 놓아주다""라는 뉘앙스가 강합니다.",N2
逃,のが,"す는 ""(의도에 반해서) 놓쳐 버리다""라는 뉘앙스의 표현입니다.",N2
逃,に,"げる는 ""적극적으로 도망치다""라는 뉘앙스가 강한 표현입니다.",N2
逃,のが,"れる는 ""벗어나다, 면하다""라는 뉘앙스가 강한 표현입니다.",N2
骨折,こっせつ,골절,N2
筋骨,きんこつ,근골,N2
骨格,こっかく,골격,N2
骨髄,こつずい,골수,N2
骨,ほね,の,N2
多,おお,い,N2
魚,さかな,뼈가 많은 생선,N2
傾斜,けいしゃ,경사,N2
傾向,けいこう,경향,N2
迷,めい,,N2
路,ろ,미로,N2
迷惑,めいわく,귀찮음/성가심,N2
迷,めい,,N2
宮,きゅう,미궁,N2
迷信,めいしん,미신,N2
迷,まい,,N2
子,ご,미아,N2
夢,む,,N2
幻,げん,몽환,N2
悪,あく,,N2
夢,む,악몽,N2
夢,む,,N2
想,そう,몽상,N2
夢,ゆめ,꿈,N2
夢,ゆめ,,N2
路,じ,꿈길,N2
夢,ゆめ,,N2
見,み,る 꿈꾸다/공상하다,N2
巻頭,かんとう,권두,N2
巻末,かんまつ,권말,N2
圧巻,あっかん,압권,N2
燃,ねん,,N2
焼,しょう,연소,N2
燃,ねん,,N2
料,りょう,연료,N2
可,か,,N2
燃性,ねんせい,가연성,N2
閉店,へいてん,폐점,N2
閉,へい,,N2
鎖,さ,폐쇄,N2
閉会,へいかい,폐회,N2
閉,し,める・,N2
閉,し,"まる는 ""열려 있던 공간 등이 물리적으로 닫히는 것""을 뜻하는 표현입니다.",N2
閉,と,"じる는 ""이어져오던 무언가가 끝나다""라는 의미로서의 ""닫히다, 닫다""에 가까운 표현입니다.",N2
端緒,たんしょ,단서,N2
由緒,ゆいしょ,유서/내력,N2
一緒,いっしょ,함께,N2
内緒,ないしょ,비밀,N2
緒戦,しょせん,서전,N2
情,じょう,,N2
緒,ちょ,정서,N2
琴,こと,の,N2
緒,お,거문고 줄,N2
鼻,はな,,N2
緒,お,나막신 끈,N2
駐,ちゅう,,N2
車,しゃ,주차,N2
駐,ちゅう,,N2
屯,とん,주둔,N2
駐,ちゅう,,N2
日,にち,주일,N2
家,や,,N2
賃,ちん,집세,N2
賃金,ちんぎん,임금,N2
運賃,うんちん,운임,N2
紹,しょう,,N2
介,かい,소개,N2
雇,こ,,N2
用,よう,고용,N2
解,かい,,N2
雇,こ,해고,N2
店員,てんいん,を,N2
雇,やと,う 점원을 고용하다,N2
歳,せい,,N2
暮,ぼ,연말 선물,N2
交替,こうたい,교체,N2
代替,だいたい,대체,N2
電,でん,,N2
球,きゅう,を,N2
替,か,える 전구를 교체하다,N2
蛍光灯,けいこうとう,が,N2
替,か,わる 형광등이 교체되다,N2
預,よ,,N2
金,きん,예금,N2
預,よ,,N2
託,たく,예탁,N2
簡単,かんたん,간단,N2
簡,かん,,N2
略,りゃく,간략,N2
簡潔,かんけつ,간결,N2
臓,ぞう,,N2
器,き,장기,N2
心臓,しんぞう,심장,N2
内臓,ないぞう,내장,N2
法律,ほうりつ,법률,N2
規,き,,N2
律,りつ,규율,N2
一律,いちりつ,일률,N2
音律,おんりつ,음률,N2
韻律,いんりつ,운율,N2
律,りち,,N2
儀,ぎ,의리가 두터움/정직함,N2
贈呈,ぞうてい,증정,N2
贈,ぞう,,N2
与,よ,증여,N2
寄,き,,N2
贈,ぞう,기증,N2
恵贈,けいそう,혜증(けいぞう로도 읽음),N2
宇,う,,N2
宙,ちゅう,우주,N2
薄,はく,,N2
情,じょう,박정,N2
軽薄,けいはく,경박,N2
薄,はく,,N2
弱,じゃく,박약,N2
希,き,,N2
薄,はく,희박,N2
群,ぐん,,N2
衆,しゅう,군중,N2
群,ぐん,,N2
集,しゅう,군집,N2
抜群,ばつぐん,발군,N2
操,そう,,N2
作,さ,조작,N2
操,そう,,N2
縦,じゅう,조종,N2
貞操,ていそう,정조,N2
深奥,しんおう,심오,N2
奥,おう,,N2
義,ぎ,오의,N2
奥底,おくそこ,속마음/본심,N2
奥,おく,,N2
地,ち,오지/벽지,N2
詰問,きつもん,힐문,N2
難詰,なんきつ,힐난,N2
双方,そうほう,쌍방,N2
双眼,そうがん,,N2
鏡,きょう,쌍안경,N2
無,む,,N2
双,そう,무쌍,N2
双,ふた,,N2
子,ご,쌍둥이,N2
刺,し,,N2
激,げき,자극,N2
刺,し,,N2
客,かく,자객,N2
名,めい,,N2
刺,し,명함,N2
到,とう,,N2
着,ちゃく,도착,N2
到達,とうたつ,도달,N2
寝室,しんしつ,침실,N2
寝台,しんだい,침대,N2
寝,しん,,N2
具,ぐ,침구,N2
寝,ね,ている,N2
赤,あか,ちゃん 새근새근 자고 있는 아기,N2
赤,あか,ちゃんを,N2
寝,ね,かす 아기를 재우다,N2
絶壁,ぜっぺき,절벽,N2
土,ど,,N2
壁,へき,흙벽,N2
岩壁,がんぺき,암벽,N2
壁,かべ,に,N2
絵,え,を,N2
掛,か,ける 벽에 그림을 걸다,N2
仮,か,,N2
面,めん,가면,N2
仮,か,,N2
定,てい,가정,N2
仮,か,,N2
設,せつ,가설,N2
仮,け,,N2
病,びょう,꾀병,N2
仮契約,かりけいやく,가계약,N2
仮,かり,の,N2
姿,すがた,가짜 모습,N2
純,じゅん,,N2
粋,すい,순수,N2
純情,じゅんじょう,순정,N2
純,じゅん,,N2
潔,けつ,순결,N2
純,じゅん,,N2
白,ぱく,순박,N2
純,じゅん,,N2
真,しん,순진,N2
盗難,とうなん,도난,N2
強盗,ごうとう,강도,N2
盗賊,とうぞく,도적,N2
財,さい,,N2
布,ふ,を,N2
盗,ぬす,む 지갑을 훔치다,N2
吸収,きゅうしゅう,흡수,N2
呼,こ,,N2
吸,きゅう,호흡,N2
吸,きゅう,,N2
血,けつ,흡혈,N2
看,かん,,N2
護,ご,간호,N2
看,かん,,N2
護師,ごし,간호사,N2
看,かん,,N2
護,ご,,N2
婦,ふ,간호부,N2
看板,かんばん,간판,N2
翌日,よくじつ,익일(다음날),N2
翌年,よくねん,익년(다음해),N2
爽快,そうかい,상쾌,N2
明快,めいかい,명쾌,N2
快適,かいてき,쾌적,N2
快活,かいかつ,쾌활,N2
破,は,,N2
片,へん,파편,N2
断片,だんぺん,단편,N2
片鱗,へんりん,편린,N2
片足,かたあし,한쪽 발,N2
片,かた,,N2
手,て,한(쪽) 손,N2
片道,かたみち,편도,N2
尊敬,そんけい,존경,N2
敬,けい,,N2
意,い,경의,N2
敬,けい,,N2
語,ご,경어(존댓말),N2
恭,きょう,,N2
敬,けい,공경,N2
苦,く,,N2
悩,のう,고뇌,N2
煩悩,ぼんのう,번뇌,N2
温泉,おんせん,온천,N2
源泉,げんせん,원천,N2
泉,いずみ,샘,N2
制御,せいぎょ,제어,N2
防御,ぼうぎょ,방어,N2
御,ご,,N2
飯,はん,밥/식사의 공손한 말씨,N2
御曹,おんぞう,,N2
司,し,명문가의 장남,N2
御社,おんしゃ,귀사(상대의 회사를 높여 부르는 말),N2
荒,こう,,N2
涼,りょう,황량,N2
荒,こう,,N2
野,や,황야,N2
荒廃,こうはい,황폐,N2
硬,こう,,N2
直,ちょく,경직,N2
強,きょう,,N2
硬,こう,강경,N2
硬,こう,,N2
度,ど,경도,N2
埋葬,まいそう,매장,N2
埋設,まいせつ,매설,N2
埋伏,まいふく,매복,N2
有袋類,ゆうたいるい,"유대류(코알라, 캥거루 등 새끼를 주머니에 넣어 기르는 포유류)",N2
手,て,,N2
袋,ぶくろ,장갑,N2
紙,かみ,,N2
袋,ぶくろ,종이봉투,N2
忘,ぼう,,N2
却,きゃく,망각,N2
忘年会,ぼうねんかい,망년회,N2
吹奏楽,すいそうがく,취주악,N2
宝石,ほうせき,보석,N2
国宝,こくほう,국보,N2
家,か,,N2
宝,ほう,가보,N2
宝,たから,,N2
物,もの,보물,N2
封印,ふういん,봉인,N2
封,ふう,,N2
鎖,さ,봉쇄,N2
封建,ほうけん,봉건,N2
封,ほう,,N2
土,ど,봉토/영지,N2
胸中,きょうちゅう,흉중,N2
胸,きょう,,N2
部,ぶ,흉부,N2
胸,むね,가슴,N2
胸,むね,が,N2
躍,おど,る 가슴이 설레다,N2
胸騒,むなさわ,ぎ (근심/불안으로) 마음이 두근거림,N2
娘,むすめ,딸/아가씨,N2
小,こ,,N2
娘,むすめ,계집아이,N2
砂,さ,,N2
糖,とう,설탕,N2
砂,さ,,N2
漠,ばく,사막,N2
砂,さ,,N2
金,きん,사금,N2
土,ど,,N2
砂,しゃ,토사,N2
砂,すな,모래,N2
砂,すな,,N2
場,ば,모래밭,N2
誤,ご,,N2
解,かい,오해,N2
錯,さく,,N2
誤,ご,착오,N2
正,せい,,N2
誤,ご,정오,N2
賢明,けんめい,현명,N2
賢人,けんじん,현인,N2
聖賢,せいけん,성현,N2
腕,わん,,N2
力,りょく,완력,N2
手腕,しゅわん,수완,N2
比,ひ,,N2
較,かく,비교,N2
起,き,,N2
床,しょう,기상,N2
病床,びょうしょう,병상,N2
温,おん,,N2
床,しょう,온상,N2
寝,ね,,N2
床,どこ,침상/잠자리,N2
床下,ゆかした,마루 밑,N2
慣例,かんれい,관례,N2
慣性,かんせい,관성,N2
習,しゅう,,N2
慣,かん,습관,N2
慣,かん,,N2
習,しゅう,관습,N2
慣行,かんこう,관행,N2
尊敬,そんけい,존경,N2
尊,そん,,N2
重,ちょう,존중,N2
窓外,そうがい,창밖,N2
同窓会,どうそうかい,동창회,N2
窓,まど,창문,N2
窓口,まどぐち,창구,N2
窓際,まどぎわ,창가,N2
柔,じゅう,,N2
軟,なん,유연,N2
柔,じゅう,,N2
道,どう,유도,N2
柔順,じゅうじゅん,유순,N2
温,おん,,N2
柔,じゅう,온유,N2
柔,にゅう,,N2
和,わ,유화,N2
柔弱,にゅうじゃく,유약,N2
神殿,しんでん,신전,N2
殿堂,でんどう,전당,N2
宮,きゅう,,N2
殿,でん,궁전,N2
殿,でん,,N2
下,か,전하,N2
御,ご,,N2
殿,てん,귀인의 저택/궁궐,N2
殿方,とのがた,(여성어)남성분,N2
殿様,とのさま,영주님,N2
山,やま,,N2
田,だ,,N2
殿,どの,야마다 님,N2
濃厚,のうこう,농후,N2
濃,のう,,N2
縮,しゅく,농축,N2
濃,のう,,N2
度,ど,농도,N2
液体,えきたい,액체,N2
血液,けつえき,혈액,N2
液,えき,,N2
化,か,액화,N2
貧,ひん,,N2
富,ぷ,빈부,N2
貧,ひん,,N2
弱,じゃく,빈약,N2
貧血,ひんけつ,빈혈,N2
貧乏,びんぼう,가난함/궁핍,N2
比,ひ,,N2
肩,けん,비견,N2
強,きょう,,N2
肩,けん,강견,N2
肩甲骨,けんこうこつ,견갑골,N2
肩,かた,어깨,N2
肩,かた,,N2
車,ぐるま,목마,N2
零,れい,,N2
度,ど,0도,N2
零,れい,,N2
下,か,영하,N2
零,れい,,N2
時,じ,0시,N2
零落,れいらく,영락,N2
零細,れいさい,영세,N2
激,げき,,N2
怒,ど,격노,N2
憤,ふん,,N2
怒,ど,분노,N2
祖父,そふ,조부,N2
祖,せん,,N2
先,そ,선조/조상,N2
元,がん,,N2
祖,そ,원조,N2
祖,そ,,N2
国,こく,조국,N2
幼,よう,,N2
児,じ,유아,N2
幼,よう,,N2
稚,ち,,N2
園,えん,유치원,N2
宿,しゅく,,N2
泊,はく,숙박,N2
停泊,ていはく,정박,N2
乾杯,かんぱい,건배,N2
祝,しゅく,,N2
杯,はい,축배,N2
杯,さかずき,を,N2
交,か,わす 술잔을 주고받다,N2
甘,かん,,N2
味,み,,N2
料,りょう,감미료,N2
甘,かん,,N2
露,ろ,감로,N2
甘草,かんぞう,감초,N2
甘受,かんじゅ,감수,N2
甘言,かんげん,감언,N2
掃,そう,,N2
除,じ,청소,N2
一掃,いっそう,일소,N2
庭,にわ,を,N2
掃,は,く 정원을 쓸다,N2
採掘,さいくつ,채굴,N2
発掘,はっくつ,발굴,N2
盗掘,とうくつ,도굴,N2
疲,ひ,,N2
労,ろう,피로,N2
疲,ひ,,N2
弊,へい,피폐,N2
取捨選択,しゅしゃせんたく,취사선택,N2
四,し,,N2
捨,しゃ,,N2
五,ご,,N2
入,にゅう,사사오입,N2
皆,かい,,N2
無,む,개무/전무(아예 없음),N2
皆勤,かいきん,개근,N2
皆,みな,さんはどう,N2
思,おも,いますか？ 여러분은 어떻게 생각하시나요?,N2
軟,なん,,N2
弱,じゃく,연약,N2
柔,じゅう,,N2
軟,なん,유연,N2
軟,なん,,N2
着,ちゃく,,N2
陸,りく,연착륙,N2
沈没,ちんぼつ,침몰,N2
沈黙,ちんもく,침묵,N2
沈殿,ちんでん,침전,N2
浮,ふ,,N2
沈,ちん,부침,N2
凍結,とうけつ,동결,N2
冷凍,れいとう,냉동,N2
解凍,かいとう,해동,N2
凍,とう,,N2
死,し,동사,N2
空腹,くうふく,공복,N2
腹痛,ふくつう,복통,N2
満腹,まんぷく,만복,N2
腹,はら,が,N2
痛,いた,い 배가 아프다,N2
乳,にゅう,,N2
児,じ,젖먹이,N2
乳,にゅう,,N2
房,ぼう,유방,N2
母,ぼ,,N2
乳,にゅう,모유,N2
乳,ちち,がよく,N2
出,で,る 젖이 잘 나오다,N2
乳,ち,,N2
房,ぶさ,유방,N2
乳,ち,,N2
首,くび,유두,N2
煙突,えんとつ,굴뚝,N2
禁煙,きんえん,금연,N2
喫煙,きつえん,끽연,N2
煙,けむ,る 담배 연기가 오르다,N2
煙,けむり,を,N2
吐,は,く 연기를 뿜다,N2
隣,となり,の,N2
