Link,Word,Kanji,Furigana,Meaning,Level
https://nihongokanji.com/1059,意義,いぎ,의의,N1
https://nihongokanji.com/1059,信,しん,,N1
https://nihongokanji.com/1059,義,ぎ,신의,N1
https://nihongokanji.com/1059,正,せい,,N1
https://nihongokanji.com/1059,義,ぎ,정의,N1
https://nihongokanji.com/1060,告,こく,,N1
https://nihongokanji.com/1060,訴,そ,고소,N1
https://nihongokanji.com/1060,訴,そ,,N1
https://nihongokanji.com/1060,訟,しょう,소송,N1
https://nihongokanji.com/1060,起訴,きそ,기소,N1
https://nihongokanji.com/1060,提,てい,,N1
https://nihongokanji.com/1060,訴,そ,제소,N1
https://nihongokanji.com/1060,公,こう,,N1
https://nihongokanji.com/1060,訴,そ,공소,N1
https://nihongokanji.com/1061,株式,かぶしき,주식,N1
https://nihongokanji.com/1061,株,かぶ,,N1
https://nihongokanji.com/1061,価,か,주가,N1
https://nihongokanji.com/1062,姿,し,,N1
https://nihongokanji.com/1062,勢,せい,자세,N1
https://nihongokanji.com/1062,姿,し,,N1
https://nihongokanji.com/1062,態,たい,자태,N1
https://nihongokanji.com/1062,鏡,かがみ,に,N1
https://nihongokanji.com/1062,映,うつ,った,N1
https://nihongokanji.com/1062,姿,すがた,거울에 비친 모습,N1
https://nihongokanji.com/1063,楼閣,ろうかく,누각,N1
https://nihongokanji.com/1063,仏閣,ぶっかく,불각(절의 건물),N1
https://nihongokanji.com/1063,内閣,ないかく,내각,N1
https://nihongokanji.com/1063,閣,かく,,N1
https://nihongokanji.com/1063,僚,りょう,각료,N1
https://nihongokanji.com/1064,民,みん,,N1
https://nihongokanji.com/1064,衆,しゅう,민중,N1
https://nihongokanji.com/1064,群,ぐん,,N1
https://nihongokanji.com/1064,衆,しゅう,군중,N1
https://nihongokanji.com/1064,大,たい,,N1
https://nihongokanji.com/1064,衆,しゅう,대중,N1
https://nihongokanji.com/1064,衆,しゅ,,N1
https://nihongokanji.com/1064,生,じょう,중생,N1
https://nihongokanji.com/1065,投影,とうえい,투영,N1
https://nihongokanji.com/1065,幻影,げんえい,환영,N1
https://nihongokanji.com/1065,影,えい,,N1
https://nihongokanji.com/1065,響,きょう,영향,N1
https://nihongokanji.com/1065,陰影,いんえい,음영,N1
https://nihongokanji.com/1065,撮影,さつえい,촬영,N1
https://nihongokanji.com/1065,影,かげ,그림자,N1
https://nihongokanji.com/1065,人影,ひとかげ,인영,N1
https://nihongokanji.com/1066,老,ろう,,N1
https://nihongokanji.com/1066,松,しょう,노송,N1
https://nihongokanji.com/1066,松,しょう,,N1
https://nihongokanji.com/1066,竹梅,ちくばい,송죽매,N1
https://nihongokanji.com/1066,松,まつ,소나무,N1
https://nihongokanji.com/1066,若松,わかまつ,어린 소나무,N1
https://nihongokanji.com/1067,攻撃,こうげき,공격,N1
https://nihongokanji.com/1067,打,だ,,N1
https://nihongokanji.com/1067,撃,げき,타격,N1
https://nihongokanji.com/1067,撃退,げきたい,격퇴,N1
https://nihongokanji.com/1067,爆撃,ばくげき,폭격,N1
https://nihongokanji.com/1067,撃,う,つ 미사일을 쏘다,N1
https://nihongokanji.com/1068,補佐,ほさ,보좌,N1
https://nihongokanji.com/1068,大,たい,,N1
https://nihongokanji.com/1068,佐,さ,대좌(일본 군대의 계급),N1
https://nihongokanji.com/1069,核心,かくしん,핵심,N1
https://nihongokanji.com/1069,内核,ないかく,내핵,N1
https://nihongokanji.com/1069,核反応,かくはんのう,핵반응,N1
https://nihongokanji.com/1069,核兵,かくへい,,N1
https://nihongokanji.com/1069,器,き,핵병기,N1
https://nihongokanji.com/1070,融解,ゆうかい,융해,N1
https://nihongokanji.com/1070,融合,ゆうごう,융합,N1
https://nihongokanji.com/1070,融通,ゆうづう,융통,N1
https://nihongokanji.com/1070,金融,きんゆう,금융,N1
https://nihongokanji.com/1071,証票,しょうひょう,증표,N1
https://nihongokanji.com/1071,投,とう,,N1
https://nihongokanji.com/1071,票,ひょう,투표,N1
https://nihongokanji.com/1071,伝,でん,,N1
https://nihongokanji.com/1071,票,ぴょう,전표,N1
https://nihongokanji.com/1072,干,かん,,N1
https://nihongokanji.com/1072,渉,しょう,간섭,N1
https://nihongokanji.com/1072,交,こう,,N1
https://nihongokanji.com/1072,渉,しょう,교섭,N1
https://nihongokanji.com/1072,渉,しょう,,N1
https://nihongokanji.com/1072,外,がい,섭외,N1
https://nihongokanji.com/1073,影,えい,,N1
https://nihongokanji.com/1073,響,きょう,영향,N1
https://nihongokanji.com/1073,音,おん,,N1
https://nihongokanji.com/1073,響,きょう,음향,N1
https://nihongokanji.com/1073,反,はん,,N1
https://nihongokanji.com/1073,響,きょう,반향,N1
https://nihongokanji.com/1074,推進,すいしん,추진,N1
https://nihongokanji.com/1074,推薦,すいせん,추천,N1
https://nihongokanji.com/1074,推測,すいそく,추측,N1
https://nihongokanji.com/1074,推定,すいてい,추정,N1
https://nihongokanji.com/1075,申請,しんせい,신청,N1
https://nihongokanji.com/1075,請,せい,,N1
https://nihongokanji.com/1075,求,きゅう,청구,N1
https://nihongokanji.com/1075,招,しょう,,N1
https://nihongokanji.com/1075,請,せい,초청,N1
https://nihongokanji.com/1075,普,ふ,,N1
https://nihongokanji.com/1075,請,しん,건축/토목 공사,N1
https://nihongokanji.com/1076,紳,しん,,N1
https://nihongokanji.com/1076,士,し,신사,N1
https://nihongokanji.com/1076,飛,ひ,,N1
https://nihongokanji.com/1076,行,こう,,N1
https://nihongokanji.com/1076,士,し,비행사,N1
https://nihongokanji.com/1076,武士,ぶし,무사,N1
https://nihongokanji.com/1076,戦,せん,,N1
https://nihongokanji.com/1076,士,し,전사,N1
https://nihongokanji.com/1077,討伐,とうばつ,토벌,N1
https://nihongokanji.com/1077,討論,とうろん,토론,N1
https://nihongokanji.com/1077,検討,けんとう,검토,N1
https://nihongokanji.com/1077,討,とう,,N1
https://nihongokanji.com/1077,議,ぎ,토의,N1
https://nihongokanji.com/1078,攻撃,こうげき,공격,N1
https://nihongokanji.com/1078,専攻,せんこう,전공,N1
https://nihongokanji.com/1078,攻勢,こうせい,공세,N1
https://nihongokanji.com/1078,敵,てき,の,N1
https://nihongokanji.com/1078,弱,じゃく,,N1
https://nihongokanji.com/1078,点,てん,を,N1
https://nihongokanji.com/1078,攻,せ,める 적의 약점을 공격하다,N1
https://nihongokanji.com/1079,川崎,かわさき,,N1
https://nihongokanji.com/1079,市,し,가와사키 시,N1
https://nihongokanji.com/1080,監督,かんとく,감독,N1
https://nihongokanji.com/1080,督促,とくそく,독촉,N1
https://nihongokanji.com/1080,督励,とくれい,독려,N1
