Word,Furigana,Meaning,Level
仲人,なこうど,중매인,N1
光栄,こうえい,광영(영광),etc
栄養,えいよう,영양,N3
繁栄,はんえい,번영,N1
入札,にゅうさつ,입찰,etc
改札口,かいさつぐち,개찰구,N3
門札,もんさつ,문패,etc
名札,なふだ,명찰,N1
鉄板,てっぱん,철판,etc
合板,ごうはん,합판,etc
黒板,こくばん,칠판,N3
看板,かんばん,간판,N2
板,いた,도마,N3
板前,いたまえ,숙수/요리사,etc
整列,せいれつ,정렬,N1
一列,いちれつ,일렬,etc
行列,ぎょうれつ,행렬,N2
列島,れっとう,열도,N2
関節,かんせつ,관절,etc
季節,きせつ,계절,N4
節約,せつやく,절약,N3
節度,せつど,절도,etc
節料理,せちりょうり,명절 음식,etc
節々,ふしぶし,마디마디,etc
節穴,ふしあな,옹이구멍,etc
遊園地,ゆうえんち,유원지,N2
遊戯,ゆうぎ,유희,etc
外遊,がいゆう,외유,etc
遊女,ゆうじょ,유녀(창녀),etc
遊山,ゆさん,산이나 들에 놀러 나감,etc
物見遊山,ものみゆさん,관광 유람,etc
君主,くんしゅ,군주,N1
君,きみ,너/자네/그대(주로 남성이 사용),N4
包囲,ほうい,포위,etc
包容力,ほうようりょく,포용력,etc
内包,ないほう,내포,etc
包装,ほうそう,포장,N2
骨折,こっせつ,골절,N2
屈折,くっせつ,굴절,N1
折衷,せっちゅう,절충,N1
草原,そうげん,초원,etc
除草,じょそう,제초,etc
草稿,そうこう,초고,etc
草案,そうあん,초안,etc
草木,くさき,초목,etc
草花,くさばな,화초,etc
焼却,しょうきゃく,소각,etc
燃焼,ねんしょう,연소,N1
文章,ぶんしょう,문장,N4
勲章,くんしょう,훈장,etc
序章,じょしょう,서장,etc
照明,しょうめい,조명,N1
対照,たいしょう,대조,N2
参照,さんしょう,참조,N1
飲酒,いんしゅ,음주,N4
梅酒,うめしゅ,매실주,etc
酒,さけ,술,etc
酒好き,さけずき,애주가,etc
酒酔い,さけよい,술에 취함/술취한 사람,etc
酒屋,さかや,술집,etc
酒場,さかば,술집/바,N2
悲観,ひかん,비관,N1
悲鳴,ひめい,비명,N1
悲惨,ひさん,비참,N1
慈悲,じひ,자비,etc
一秒,いちびょう,1초,etc
秒速,びょうそく,초속,etc
晴天,せいてん,청천(맑은 날씨),N1
快晴,かいせい,쾌청,N2
太陽,たいよう,태양,N2
陰陽,いんよう,음양,etc
陽極,ようきょく,양극,etc
皮膚,ひふ,피부,N2
皮相的,ひそうてき,피상적,etc
頭皮,とうひ,두피,etc
漁業,ぎょぎょう,어업,N2
漁船,ぎょせん,어선,N1
漁師,りょうし,어부,N2
密漁,みつりょう,밀어(불법 고기잡이),etc
貯金,ちょきん,저금,N3
貯蓄,ちょちく,저축,N1
貯水池,ちょすいち,저수지,etc
貯蔵,ちょぞう,저장,N2
乳歯,にゅうし,유치,etc
抜歯,ばっし,발치,etc
歯医者,はいしゃ,치과의사,N4
歯痛,はいた,치통,etc
電柱,でんちゅう,전신주,N3
支柱,しちゅう,지주(버팀목),etc
帆柱,ほばしら,돛대,etc
大黒柱,だいこくばしら,집 중앙의 굵은 기둥,etc
文化祭,ぶんかさい,문화제,etc
映画祭,えいがさい,영화제,etc
積雪,せきせつ,적설,etc
雪辱,せつじょく,설욕,etc
雪,ゆき,눈,N5
雪だるま,ゆきだるま,눈사람,etc
初雪,はつゆき,첫눈,etc
吹雪,ふぶき,눈보라,N2
筆記,ひっき,필기,N3
筆者,ひっしゃ,필자,N2
鉛筆,えんぴつ,연필,N5
筆,ふで,붓,N3
筆先,ふでさき,붓끝,etc
訓練,くんれん,훈련,N2
教訓,きょうくん,교훈,N1
訓読み,くんよみ,훈독,etc
海水浴,かいすいよく,해수욕,N3
日光浴,にっこうよく,일광욕,etc
浴室,よくしつ,욕실,N1
浴槽,よくそう,욕조,etc
児童,じどう,아동,N2
童話,どうわ,동화,N2
童謡,どうよう,동요,N2
童心,どうしん,동심,etc
童,わらべ,아이,etc
女童,おんなわらべ,아녀자(여자와 어린아이),etc
塩分,えんぶん,염분,etc
塩酸,えんさん,염산,etc
塩,しお,소금,N5
塩水,しおみず,소금물,etc
前兆,ぜんちょう,전조,etc
兆候,ちょうこう,징후/징조/조짐,etc
一兆,いっちょう,1조,etc
田畑,たばた,논밭,etc
畑,ばたけ,딸기밭,etc
花畑,はなばたけ,꽃밭,etc
毛髪,もうはつ,모발,etc
羊毛,ようもう,양모,N2
毛布,もうふ,모포,N3
毛糸,けいと,털실,N3
毛皮,けがわ,모피(털가죽),N2
緑茶,りょくちゃ,녹차,etc
新緑,しんりょく,신록,etc
常緑,じょうりょく,상록,etc
緑青,ろくしょう,녹청,etc
緑,みどり,초록,N5
緑色,みどりいろ,초록색,etc
祝福,しゅくふく,축복,etc
祝賀,しゅくが,축하,N1
祝日,しゅくじつ,축일,N3
祝儀,しゅうぎ,축의,etc
祝言,しゅうげん,축언(축사),etc
礼儀,れいぎ,예의,N2
無礼,ぶれい,무례,N1
婚礼,こんれい,혼례,etc
礼賛,らいさん,예찬,etc
昔年,せきねん,석년(옛날),etc
今昔,こんじゃく,금석(지금과 옛날),etc
昔話,むかしばなし,옛날이야기,etc
衣服,いふく,의복,N2
衣装,いしょう,의상,N1
衣,ころも,옷/(승려의)법의,etc
浴衣,ゆかた,유카타,N2
水泳,すいえい,수영,N4
泳法,えいほう,영법,etc
出荷,しゅっか,출하,N2
入荷,にゅうか,입하,N2
荷物,にもつ,화물/짐,N4
黄泉,こうせん,황천(저승),etc
黄土,こうど,황토,etc
黄金,おうごん,황금,N1
黄色,きいろ,노란색,N2
黄金虫,こがねむし,풍뎅이,etc
君臣,くんしん,군신,etc
臣下,しんか,신하,etc
大臣,だいじん,대신(한국의 장관에 해당),N2
浅薄,せんぱく,천박,etc
深浅,しんせん,심천(깊고 얕음),etc
星雲,せいうん,성운,etc
雲中,うんちゅう,운중(구름 속),etc
雲,くも,구름,N4
共鳴,きょうめい,공명,N1
悲鳴,ひめい,비명,N1
雷鳴,らいめい,뇌명,etc
石炭,せきたん,석탄,N2
木炭,もくたん,목탄,etc
炭,すみ,숯,N2
炭火,すみび,숯불,etc
勇気,ゆうき,용기,N3
勇敢,ゆうかん,용감,N1
機械,きかい,기계,N4
湖水,こすい,호수,etc
湖畔,こはん,호반(호숫가),etc
湖,みずうみ,호수,N3
害虫,がいちゅう,해충,N1
幼虫,ようちゅう,유충,etc
虫,むし,벌레,N4
印刷,いんさつ,인쇄,N2
刷新,さっしん,쇄신,etc
増刷,ぞうさつ,증쇄,etc
熱湯,ねっとう,열탕,N1
湯治,とうじ,탕치(온천 치료),etc
湯,ゆ,데운 물,N4
湯気,ゆげ,김/수증기,N2
湯船,ゆぶね,욕조,etc
箱,はこ,상자,N4
感泣,かんきゅう,감읍(감격하여 우는 것),etc
号泣,ごうきゅう,소리높여 우는 것,etc
子孫,しそん,자손,N2
嫡孫,ちゃくそん,적손(장남의 맏아들),etc
孫,まご,손자,N4
毒薬,どくやく,독약,etc
中毒,ちゅうどく,중독,N1
氷山,ひょうざん,빙산,etc
結氷,けっぴょう,결빙,etc
氷点,ひょうてん,어는점,etc
氷,こおり,얼음,N4
氷菓子,こおりがし,빙과,etc
氷雨,ひさめ,우박,etc
拾得,しゅうとく,습득,etc
収拾,しゅうしゅう,수습,etc
粉末,ふんまつ,분말,N1
粉砕,ふんさい,분쇄,etc
小麦粉,こむぎこ,밀가루,etc
粉雪,こなゆき,분설(가루눈),etc
綿糸,めんし,면사(무명실),etc
糸,いと,실,N4
毛糸,けいと,털실,N3
糸口,いとぐち,실마리/단서,etc
才能,さいのう,재능,N3
天才,てんさい,천재,N1
灯台,とうだい,등대,N3
点灯,てんとう,점등,etc
電灯,でんとう,전등,N4
麦芽,ばくが,맥아(엿기름),etc
麦,むぎ,보리/밀/귀리,etc
小麦,こむぎ,밀,N2
大麦,おおむぎ,보리,etc
鼻孔,びこう,콧구멍,etc
耳鼻科,じびか,이비인후과,etc
鼻,はな,코,N5
鼻血,はなぢ,코피,etc
胃,い,위,N2
胃腸,いちょう,위장,etc
胃酸,いさん,위산,etc
貝殻,かいがら,조개껍데기,N1
皿,さら,접시,N3
灰皿,はいざら,재떨이,N5
皿洗い,さらあらい,접시닦이,etc
同一,どういつ,동일,N2
同時,どうじ,동시,N2
事件,じけん,사건,N3
無事,ぶじ,무사,N2
事故,じこ,사고,N4
好事家,こうずか,호사가,etc
仕事,しごと,업무/직업,N5
出来事,できごと,(우발적인)사건,N3
事柄,ことがら,사항/일,N1
自分,じぶん,자신,N4
自由,じゆう,자유,N4
自覚,じかく,자각,N1
自然,しぜん,자연,N3
国民,こくみん,국민,N4
民族,みんぞく,민족,N1
発明,はつめい,발명,N3
発電,はつでん,발전,N3
突発,とっぱつ,돌발,etc
発作,ほっさ,발작,N1
発端,ほったん,발단,N1
発意,ほつい,발의,etc
学者,がくしゃ,학자,N3
読者,どくしゃ,독자,etc
前者,ぜんしゃ,전자,N2
後者,こうしゃ,후자,N2
大地,だいち,대지,N1
地図,ちず,지도,N4
地下鉄,ちかてつ,지하철,N5
地面,じめん,지면,N3
地震,じしん,지진,N4
合同,ごうどう,합동,N3
合計,ごうけい,합계,N2
合格,ごうかく,합격,N3
合体,がったい,합체,etc
合併,がっぺい,합병,N1
合宿,がっしゅく,합숙,etc
合戦,かっせん,전투/접전,etc
市民,しみん,시민,N4
都市,とし,도시,N3
市場,しじょう,시장(주식시장/금융시장 등 추상적 의미로서의 시장),N1
市場,いちば,시장(상인들이 물건을 사고파는 전통시장이라는 의미로서의 시장),N3
業界,ぎょうかい,업계,N1
業務,ぎょうむ,업무,N1
職業,しょくぎょう,직업,N3
卒業,そつぎょう,졸업,N4
自業自得,じごうじとく,자업자득,N1
罪業,ざいごう,죄업,etc
神業,かみわざ,신적인 위업,etc
仕業,しわざ,소행/짓(부정적인 의미),etc
地方,ちほう,지방,N3
方向,ほうこう,방향,N2
方式,ほうしき,방식,N1
殿方,とのがた,(여성어)남성분,etc
味方,みかた,아군/우군,N3
回転,かいてん,회전,N2
二回,にかい,2회,N5
回答,かいとう,회답,N2
今回,こんかい,금번/이번,N4
次回,じかい,다음 번,N3
回向,えこう,회향(불공을 드려 죽은 사람의 명복을 빔),etc
回る,まわる,돌다/회전하다/차례로 돌다,N4
回す,まわす,돌리다/회전시키다/차례로 돌리다,N2
入場,にゅうじょう,입장,N3
工場,こうじょう,공장,N4
駐車場,ちゅうしゃじょう,주차장,N4
場所,ばしょ,장소,N4
場面,ばめん,장면,N3
場合,ばあい,사정/형편/상황/경우,N4
会社員,かいしゃいん,회사원,N5
会員,かいいん,회원,N3
店員,てんいん,점원,N4
全員,ぜんいん,전원,N3
開店,かいてん,개점,etc
開業,かいぎょう,개업,etc
開発,かいはつ,개발,N1
開場,かいじょう,개장,etc
開く,あく,열리다/가게 문이 열리다,N5
開ける,あける,열다/사이를 떼다,N5
開く,ひらく,열리다/열다/開ける의 문어형,N4
電力,でんりょく,전력(전기),N2
実力,じつりょく,실력,N3
能力,のうりょく,능력,N3
自力,じりき,자력,etc
人力,じんりき,인간의 힘,etc
力士,りきし,스모 선수,etc
力,ちから,힘,N4
力業,ちからわざ,힘으로 하는 일,etc
質問,しつもん,질문,N4
問題,もんだい,문제,N5
問答,もんどう,문답,N2
問屋,とんや,도매상,N1
年代,ねんだい,연대,N4
時代,じだい,시대,N4
古代,こだい,고대,N1
交代,こうたい,교대,N2
明白,めいはく,명백,N3
不明,ふめい,불명,N1
発明,はつめい,발명,N3
説明,せつめい,설명,N4
証明,しょうめい,증명,N3
光明,こうみょう,광명,etc
明年,みょうねん,명년('내년'의 격식차린 말투),etc
動物,どうぶつ,동물,N5
活動,かつどう,활동,N3
動作,どうさ,동작,N2
東京,とうきょう,도쿄,etc
京都,きょうと,교토,etc
上京,じょうきょう,상경,N2
京阪神,けいはんしん,교토,etc
通行,つうこう,통행,N3
交通,こうつう,교통,N4
普通,ふつう,보통,N4
通夜,つや,죽은 사람의 유해를 지키며 밤샘하는 것,etc
理由,りゆう,이유,N4
真理,しんり,진리,N1
論理,ろんり,논리,N1
体力,たいりょく,체력,N3
気体,きたい,기체,N3
体育,たいいく,체육,N3
体,からだ,몸,N5
田園,でんえん,전원(논과 밭),N1
油田,ゆでん,유전(석유가 나는 곳),etc
田,た,논,N2
白田,しろた,눈 덮인 겨울 논,etc
主人,しゅじん,주인/남편,N4
君主,くんしゅ,군주,N1
主権,しゅけん,주권,N1
坊主,ぼうず,주지스님,etc
主題,しゅだい,주제,N1
問題,もんだい,문제,N5
話題,わだい,화제,N3
首都,しゅと,수도,N3
首席,しゅせき,수석,etc
首相,しゅしょう,수상,N2
意見,いけん,의견,N4
意味,いみ,의미,N5
意外,いがい,의외,N2
本意,ほんい,본의,etc
不足,ふそく,부족,N3
不正,ふせい,부정,N2
不可,ふか,불가,N2
不気味,ぶきみ,어쩐지 기분 나쁨,etc
不作法,ぶさほう,무례,etc
作品,さくひん,작품,N4
作文,さくぶん,작문,N5
作成,さくせい,작성,N2
作業,さぎょう,작업,N3
動作,どうさ,동작,N2
作用,さよう,작용,N1
利用,りよう,이용,N4
使用,しよう,사용,N2
活用,かつよう,활용,N2
温度,おんど,온도,N3
限度,げんど,한도,N3
高度,こうど,고도,N2
速度,そくど,속도,N3
制度,せいど,제도,N2
態度,たいど,태도,N3
法度,はっと,금령/금제/금기,etc
支度,したく,채비/준비,N4
強力,きょうりょく,강력,N2
強行,きょうこう,강행,N1
勉強,べんきょう,공부,N5
強調,きょうちょう,강조,N3
強盗,ごうとう,강도,N2
強引,ごういん,억지,N2
支持,しじ,지지,N1
維持,いじ,유지,N2
持参,じさん,지참,N2
野外,やがい,야외,N1
分野,ぶんや,분야,N2
野生,やせい,야생,N2
野球,やきゅう,야구,N3
野原,のはら,들판,etc
都市,とし,도시,N3
首都,しゅと,수도,N3
都心,としん,도심,N2
都合,つごう,형편/상황,N4
都,みやこ,수도/도읍,N2
以上,いじょう,이상,N4
以下,いか,이하,N4
以前,いぜん,이전,N3
以後,いご,이후,N3
思想,しそう,사상,N2
意思,いし,의사,N2
思考,しこう,사고,N2
家族,かぞく,가족,N5
家庭,かてい,가정,N4
家内,かない,아내,N4
家事,かじ,가사,N2
本家,ほんけ,본가,etc
宗家,そうけ,종가,etc
家,いえ,집,N5
家出,いえで,집을 나감/가출,N1
家賃,やちん,집세,N3
世紀,せいき,세기,N2
中世,ちゅうせい,중세,N2
処世,しょせい,처세,etc
世代,せだい,세대,N1
世界,せかい,세계,N4
区別,くべつ,구별,N3
区域,くいき,구역,N3
区画,くかく,구획,N1
県庁,けんちょう,현청,N2
千葉県,ちばけん,치바 현,etc
前進,ぜんしん,전진,N2
進学,しんがく,진학,N3
進行,しんこう,진행,N2
進化,しんか,진화,N1
正確,せいかく,정확,N3
正常,せいじょう,정상,N3
不正,ふせい,부정,N2
正義,せいぎ,정의,N1
正午,しょうご,정오,N3
正月,しょうがつ,정월(1월),N4
正体,しょうたい,정체,N1
正夢,まさゆめ,사실과 들어맞는 꿈/맞는 꿈,etc
病院,びょういん,병원,N5
大学院,だいがくいん,대학원,N2
安心,あんしん,안심,N4
中心,ちゅうしん,중심,N3
心理,しんり,심리,N3
心眼,しんがん,심안(마음의 눈),etc
心,こころ,마음,N4
心得,こころえ,마음가짐,N1
心構え,こころがまえ,마음의 준비/각오,N1
世界,せかい,세계,N4
境界,きょうかい,경계,N2
限界,げんかい,한계,N3
出産,しゅっさん,출산,N1
産婦,さんぷ,산부(산모),etc
生産,せいさん,생산,N4
産声,うぶごえ,갓난아기의 첫 울음소리,etc
産毛,うぶげ,솜털,etc
産神,うぶがみ,산신(임산부와 아기를 보호하는 신),etc
教育,きょういく,교육,N4
教室,きょうしつ,교실,N5
教授,きょうじゅ,교수,N3
作文,さくぶん,작문,N5
文章,ぶんしょう,문장,N4
文化,ぶんか,문화,N4
文学,ぶんがく,문학,N4
文法,ぶんぽう,문법,N4
文様,もんよう,문양,etc
天文学,てんもんがく,천문학,etc
呪文,じゅもん,주문(주술적 의미),etc
文字,もじ,문자,N3
恋文,こいぶみ,연애편지,etc
元素,げんそ,원소,N1
元気,げんき,원기/기력,N5
次元,じげん,차원,etc
元年,がんねん,원년,N1
元日,がんじつ,원일(1월 1일),N2
元旦,がんたん,설날,N1
足元,あしもと,발밑,N3
手元,てもと,손 닿는 범위,N4
元々,もともと,원래부터/처음부터,etc
重大,じゅうだい,중대,N2
重要,じゅうよう,중요,N3
重力,じゅうりょく,중력,N2
二重,にじゅう,이중,etc
体重,たいじゅう,체중,N3
尊重,そんちょう,존중,N2
貴重,きちょう,귀중,N2
慎重,しんちょう,신중,N2
二重,ふたえ,두 겹,etc
八重,やえ,여덟 겹,etc
八重桜,やえざくら,천엽벚나무,etc
十重二十重,とえはたえ,이중삼중/겹겹이,etc
近所,きんじょ,근처,N4
付近,ふきん,부근,N2
最近,さいきん,최근,N4
思考,しこう,사고,N2
参考,さんこう,참고,N2
考察,こうさつ,고찰,etc
画面,がめん,화면,N3
画家,がか,화가,N3
肖像画,しょうぞうが,초상화,etc
映画,えいが,영화,N4
画一的,かくいつてき,획일적,etc
画期的,かっきてき,획기적,N1
計画,けいかく,계획,N4
区画,くかく,구획,N1
海外,かいがい,해외,N3
海底,かいてい,해저,etc
海岸,かいがん,해안,N4
海洋,かいよう,해양,N2
海,うみ,바다,N5
売買,ばいばい,매매,N3
売店,ばいてん,매점,N3
知恵,ちえ,지혜,N2
知識,ちしき,지식,N2
知能,ちのう,지능,N2
集中,しゅうちゅう,집중,N2
集合,しゅうごう,집합,N2
集会,しゅうかい,집회,N2
集まる,あつまる,모이다/집합하다/집중하다,N4
集う,つどう,모히다/회합하다/집회하다,etc
区別,くべつ,구별,N3
特別,とくべつ,특별,N4
人物,じんぶつ,인물,N2
動物,どうぶつ,동물,N5
植物,しょくぶつ,식물,N3
物理,ぶつり,물리,N3
作物,さくもつ,작물,N2
穀物,こくもつ,곡물,N2
荷物,にもつ,짐,N4
着物,きもの,기모노,N4
建物,たてもの,건물,N5
果物,くだもの,과일,N5
引力,いんりょく,인력,N2
引用,いんよう,인용,N2
索引,さくいん,색인,N2
引退,いんたい,은퇴,N2
使用,しよう,사용,N2
酷使,こくし,혹사,N1
天使,てんし,천사,etc
使う,つかう,쓰다/사용하다/소비하다,N5
場所,ばしょ,장소,N4
名所,めいしょ,명소/명승지,N2
住所,じゅうしょ,주소,N4
台所,だいどころ,부엌,N5
作品,さくひん,작품,N4
品質,ひんしつ,품질,N1
食料品,しょくりょうひん,식료품,N4
品物,しなもの,물품/상품,N4
品切れ,しなぎれ,품절,N2
計算,けいさん,계산,N3
計画,けいかく,계획,N4
合計,ごうけい,합계,N2
死亡,しぼう,사망,N3
事故死,じこし,사고사,etc
死別,しべつ,사별,etc
死体,したい,사체,N2
特別,とくべつ,특별,N4
特大,とくだい,특대,etc
特殊,とくしゅ,특수,N2
私立,しりつ,사립,N3
私有財産,しゆうざいさん,사유재산,etc
私的,してき,사적(private),etc
開始,かいし,개시,N2
原始,げんし,원시,N2
朝食,ちょうしょく,조식(아침식사),etc
早朝,そうちょう,조조,etc
朝鮮,ちょうせん,조선,etc
朝,あさ,아침,N5
毎朝,まいあさ,매일 아침,N5
村落,そんらく,촌락,etc
農村,のうそん,농촌,N3
漁村,ぎょそん,어촌,N1
村,むら,마을,N4
村人,むらびと,마을사람,etc
運動,うんどう,운동,N4
海運,かいうん,해운,N1
運転,うんてん,운전,N4
幸運,こううん,행운,N3
運命,うんめい,운명,N1
終了,しゅうりょう,종료,N2
終結,しゅうけつ,종결,etc
終末,しゅうまつ,종말,etc
最終,さいしゅう,최종,N2
台所,だいどころ,부엌,N5
灯台,とうだい,등대,N3
寝台,しんだい,침대,N2
三台,さんだい,3대(기계 등을 세는 단위),etc
台風,たいふう,태풍,N4
舞台,ぶたい,무대,N3
広域,こういき,광역,etc
広範囲,こうはんい,광범위,etc
広まる,ひろまる,넓어지다/널리 퍼지다,N1
広める,ひろめる,범위를 넓히다/널리 퍼지게 하다,N2
広げる,ひろげる,넓히다/면적을 크게하다/규모(범위)를 크게 하다,N3
住所,じゅうしょ,주소,N4
住民,じゅうみん,주민,N3
住居,じゅうきょ,주거,N3
真理,しんり,진리,N1
真実,しんじつ,진실,N1
真相,しんそう,진상,N1
真心,まごころ,진심,N1
真冬,まふゆ,한겨울,N2
真夏,まなつ,한여름,N2
真上,まうえ,바로 위,N1
真下,ました,바로 밑,N1
所有,しょゆう,소유,N1
有益,ゆうえき,유익,N1
特有,とくゆう,특유,N1
有害,ゆうがい,유해,etc
有無,うむ,유무,N2
町,ちょう,일본의 행정 구역 단위(市와 村의 중간에 해당),N2
町,まち,마을/번화가,N5
町中,まちなか,시가지,N2
料理,りょうり,요리,N5
材料,ざいりょう,재료,N3
料金,りょうきん,요금,N3
工場,こうじょう,공장,N4
人工,じんこう,인공,N2
工作,こうさく,공작,N1
工事,こうじ,공사,N4
大工,だいく,목수,N2
細工,さいく,세공,N1
建設,けんせつ,건설,N3
建国,けんこく,건국,etc
建築,けんちく,건축,N2
再建,さいけん,재건,N1
建立,こんりゅう,건립,etc
特急,とっきゅう,특급,N4
急行,きゅうこう,급행,N4
緊急,きんきゅう,긴급,N1
中止,ちゅうし,중지,N4
停止,ていし,정지,N2
送別会,そうべつかい,송별회,N3
運送,うんそう,운송,N1
送電,そうでん,송전,etc
切断,せつだん,절단,etc
親切,しんせつ,친절,N3
大切,たいせつ,소중함,N4
適切,てきせつ,적절,N2
一切,いっさい,일체/모두/전부,N1
切れる,きれる,끊어지다/무너지다/떨어지다,N2
説明,せつめい,설명,N4
伝説,でんせつ,전설,N1
説教,せっきょう,설교,etc
小説,しょうせつ,소설,N4
遊説,ゆうぜい,유세,N1
回転,かいてん,회전,N2
運転,うんてん,운전,N4
自転車,じてんしゃ,자전거,N4
研究,けんきゅう,연구,N3
研究室,けんきゅうしつ,연구실,N4
研究,けんきゅう,연구,N3
探究,たんきゅう,탐구,etc
音楽,おんがく,음악,N5
楽団,がくだん,악단,etc
楽器,がっき,악기,N3
快楽,かいらく,쾌락,etc
娯楽,ごらく,오락,N2
楽園,らくえん,낙원,etc
起立,きりつ,기립,etc
起源,きげん,기원,N1
起きる,おきる,일어나다/바로 서다/기상하다,N5
起こる,おこる,일어나다/발생하다/생기다,etc
着用,ちゃくよう,착용,etc
着手,ちゃくしゅ,착수,N1
到着,とうちゃく,도착,N3
執着,しゅうちゃく,집착,N2
執着,しゅうじゃく,집착(しゅうちゃく가 더 일반적인 발음),N1
乗車,じょうしゃ,승차,N3
乗客,じょうきゃく,승객,N3
病気,びょうき,병,N5
病院,びょういん,병원,N5
病室,びょうしつ,병실,etc
疾病,しっぺい,질병,N1
音声,おんせい,음성,etc
声楽,せいがく,성악,etc
歓声,かんせい,환성,N1
大音声,だいおんじょう,우렁찬 목소리,etc
声,こえ,목소리,N5
声,こえ,をひそめる 목소리를 낮추다,N5
声色,こわいろ,말투/음색,etc
声高,こわだか,목소리가 큼,etc
本質,ほんしつ,본질,N1
物質,ぶっしつ,물질,N2
性質,せいしつ,성질,N3
人質,ひとじち,인질,N1
質屋,しちや,전당포,etc
言質,げんち,언질,etc
待機,たいき,대기,etc
期待,きたい,기대,N3
招待,しょうたい,초대,N4
試験,しけん,시험,N4
試合,しあい,시합,N4
試練,しれん,시련,etc
試す,ためす,시험해 보다/실지로 해 보다,N2
試みる,こころみる,시험해 보다/시음하다,N1
家族,かぞく,가족,N5
民族,みんぞく,민족,N1
一族,いちぞく,일족,etc
銀行,ぎんこう,은행,N5
銀貨,ぎんか,은화,etc
早朝,そうちょう,조조(이른 아침),etc
早退,そうたい,조퇴,N4
早速,さっそく,곧/즉시,N2
早急,さっきゅう,시급/매우 급함(そうきゅう로도 읽음),N1
映画,えいが,영화,N4
映像,えいぞう,영상,N1
反映,はんえい,반영,N2
親族,しんぞく,친족,etc
肉親,にくしん,육친,N1
親切,しんせつ,친절,N3
親友,しんゆう,친우,N3
親,おや,부모,N2
父親,ちちおや,부친,N4
母親,ははおや,모친,N3
試験,しけん,시험,N4
経験,けいけん,경험,N4
実験,じっけん,실험,N2
体験,たいけん,체험,N1
霊験,れいげん,영험,etc
労働,ろうどう,노동,N2
好意,こうい,호의,N1
愛好,あいこう,애호,N1
友好,ゆうこう,우호,N1
英雄,えいゆう,영웅,N1
英国,えいこく,영국,N3
先頭,せんとう,선두,N2
頭脳,ずのう,두뇌,N2
頭痛,ずつう,두통,N2
音頭,おんど,선창,etc
頭,あたま,머리,N5
石頭,いしあたま,돌대가리,etc
高低,こうてい,고저,N1
最低,さいてい,최저,N3
医学,いがく,의학,N4
医者,いしゃ,의사,N5
医療,いりょう,의료,N3
奉仕,ほうし,봉사,N1
仕事,しごと,일/직업,N5
給仕,きゅうじ,급사,N1
去年,きょねん,작년,N5
消去,しょうきょ,소거,N1
除去,じょきょ,제거,etc
過去,かこ,과거,N2
味覚,みかく,미각,N1
意味,いみ,의미,N5
興味,きょうみ,흥미,N4
趣味,しゅみ,취미,N4
正門,せいもん,정문,N3
入門,にゅうもん,입문,etc
専門,せんもん,전문,N4
門口,かどぐち,집의 출입구(문간),etc
写真,しゃしん,사진,N5
描写,びょうしゃ,묘사,N1
写す,うつす,베끼다/본뜨다/그리다,N4
漢字,かんじ,한자,N5
文字,もじ,문자,N3
字,あざ,일본의 행정 구역 단위(한국의 리 정도 됨),etc
応答,おうとう,응답,etc
答案,とうあん,답안,N3
問答,もんどう,문답,N2
夜間,やかん,야간,N4
深夜,しんや,심야,N3
夜中,よなか,한밤중,N3
夜明け,よあけ,새벽,N3
夜,よる,밤,N5
音楽,おんがく,음악,N5
音質,おんしつ,음질,etc
発音,はつおん,발음,N4
子音,しいん,자음,etc
母音,ぼいん,모음,etc
音,おと,소리,N4
雨音,あまおと,빗소리,etc
足音,あしおと,발소리,N4
音色,ねいろ,음색,N1
本音,ほんね,본심,N1
注入,ちゅうにゅう,주입,etc
注意,ちゅうい,주의,N4
注目,ちゅうもく,주목,N3
帰国,きこく,귀국,N3
復帰,ふっき,복귀,etc
帰還,きかん,귀환,etc
歌手,かしゅ,가수,N4
歌詞,かし,가사,etc
歌舞伎,かぶき,가부키,etc
歌,うた,노래,N5
日光,にっこう,일광,N2
月光,げっこう,월광,etc
光線,こうせん,광선,N2
栄光,えいこう,영광,etc
光,ひかり,빛,N4
悪魔,あくま,악마,N2
悪用,あくよう,악용,etc
悪徳,あくとく,악독,etc
邪悪,じゃあく,사악,etc
悪夢,あくむ,악몽,etc
嫌悪,けんお,혐오,N1
憎悪,ぞうお,증오,N1
悪寒,おかん,오한,N2
地図,ちず,지도,N4
図形,ずけい,도형,N2
図面,ずめん,도면,N3
合図,あいず,신호,N2
図書館,としょかん,도서관,N5
意図,いと,의도,N1
室内,しつない,실내,N4
寝室,しんしつ,침실,etc
居室,きょしつ,거실,etc
正室,せいしつ,정실(부인),etc
側室,そくしつ,측실(첩),etc
氷室,ひむろ,빙실,etc
室町時代,むろまちじだい,무로마치 시대,etc
太陽,たいよう,태양,N2
皇太子,こうたいし,황태자,etc
丸太,まるた,(껍질만 벗긴)통나무,etc
横断歩道,おうだんほどう,횡단보도,N4
徒歩,とほ,도보,N3
歩道橋,ほどうきょう,육교,N3
歩合,ぶあい,비율,etc
歩く,あるく,걷다/여기저기 돌아다니다,N5
台風,たいふう,태풍,N4
強風,きょうふう,강풍,etc
和風,わふう,일본풍,N1
風流,ふうりゅう,풍류,etc
風習,ふうしゅう,풍습,N1
風情,ふぜい,정취/운치,etc
風呂,ふろ,목욕/욕실,N2
風,かぜ,바람,N5
秋風,あきかぜ,가을바람,etc
風穴,かざあな,바람구멍,etc
