Link,Kanji,Meanings,On Yomi,Kun Yomi,Pronunciations,Level
https://nihongokanji.com/2046,腫,"[""종기""]","[""シュ""]","[""は(れる)、は(らす)""]","[""종기 종""]",N1
https://nihongokanji.com/2047,呪,"[""주문"", ""저주""]","[""ジュ""]","[""のろ(う)""]","[""빌 주""]",N1
https://nihongokanji.com/2048,蹴,"[""차다""]","[""シュウ""]","[""け(る)""]","[""찰 축""]",N1
https://nihongokanji.com/2049,拭,"[""씻다"", ""닦다""]","[""ショク""]","[""ふ(く)、ぬぐ(う)""]","[""씻을 식""]",N1
https://nihongokanji.com/2050,尻,"[""엉덩이""]",[],"[""しり""]","[""꽁무니 고""]",N1
https://nihongokanji.com/2051,芯,"[""심지"", ""심""]","[""シン""]",[],"[""골풀 심""]",N1
https://nihongokanji.com/2052,腎,"[""신장"", ""콩팥""]","[""ジン""]",[],"[""콩팥 신""]",N1
https://nihongokanji.com/2053,裾,"[""옷단"", ""옷자락""]",[],"[""すそ""]","[""옷자락 거""]",N1
https://nihongokanji.com/2054,凄,"[""쓸쓸한"", ""처량한"", ""처참한""]","[""セイ""]",[],"[""쓸쓸할 처""]",N1
https://nihongokanji.com/2055,醒,"[""(술을)깨다"", ""깨닫다"", ""각성""]","[""セイ""]",[],"[""깰 성""]",N1
https://nihongokanji.com/2056,戚,"[""친척""]","[""セキ""]",[],"[""친척 척""]",N1
https://nihongokanji.com/2057,脊,"[""등"", ""등뼈""]","[""セキ""]",[],"[""등마루 척""]",N1
https://nihongokanji.com/2058,煎,"[""달이다"", ""조리다"", ""굽다""]","[""セン""]","[""い(る)""]","[""달일 전""]",N1
https://nihongokanji.com/2059,羨,"[""부러워하다""]","[""セン""]","[""うらや(む)、うらや(ましい)""]","[""부러워할 선""]",N1
https://nihongokanji.com/2060,腺,"[""생물체 내의 분비선""]","[""セン""]",[],"[""샘 선""]",N1
https://nihongokanji.com/2061,詮,"[""자세히 조사하다""]","[""セン""]",[],"[""설명할 전""]",N1
https://nihongokanji.com/2062,膳,"[""차려진 요리"", ""밥상""]","[""ゼン""]",[],"[""반찬 선""]",N1
https://nihongokanji.com/2063,曽,"[""증조부""]","[""ソウ""]",[],"[""일찍 증""]",N1
https://nihongokanji.com/2064,狙,"[""노리다"", ""겨냥하다""]","[""ソ""]","[""ねら(う)""]","[""엿볼 저""]",N1
https://nihongokanji.com/2065,遡,"[""거슬러 올라가다""]","[""ソ""]","[""さかのぼ(る)""]","[""거스를 소""]",N1
https://nihongokanji.com/2066,痩,"[""여위다"", ""마르다"", ""수척하다""]","[""ソウ""]","[""や(せる)""]","[""여윌 수""]",N1
https://nihongokanji.com/2067,捉,"[""붙잡다"", ""붙들다""]","[""ソク""]","[""とら(える)""]","[""잡을 착""]",N1
https://nihongokanji.com/2068,袖,"[""옷소매""]","[""シュウ""]","[""そで""]","[""소매 수""]",N1
https://nihongokanji.com/2069,遜,"[""겸손하다""]","[""ソン""]",[],"[""겸손할 손""]",N1
https://nihongokanji.com/2070,唾,"[""침"", ""타액""]","[""ダ""]","[""つば""]","[""침 타""]",N1
https://nihongokanji.com/2071,堆,"[""높이 쌓임"", ""퇴적""]","[""タイ""]",[],"[""쌓을 퇴""]",N1
https://nihongokanji.com/2072,戴,"[""머리에 이다"", ""얹다"", ""받들다""]","[""タイ""]",[],"[""일 대""]",N1
https://nihongokanji.com/2073,誰,"[""누구""]",[],"[""だれ""]","[""누구 수""]",N1
https://nihongokanji.com/2074,綻,"[""터지다"", ""벌어지다""]","[""タン""]","[""ほころ(びる)""]","[""터질 탄""]",N1
https://nihongokanji.com/2075,酎,"[""소주""]","[""チュウ""]",[],"[""전국술 주""]",N1
https://nihongokanji.com/2076,捗,"[""진척되다"", ""나아가다""]","[""チョク""]",[],"[""칠 척""]",N1
https://nihongokanji.com/2077,潰,"[""무너지다"", ""으깨다""]","[""カイ""]","[""つぶ(す)、つぶ(れる)""]","[""무너질 궤""]",N1
https://nihongokanji.com/2078,爪,"[""손톱"", ""발톱""]",[],"[""つめ、つま""]","[""손톱 조""]",N1
https://nihongokanji.com/2079,諦,"[""진실"", ""포기하다""]","[""テイ""]","[""あきら(める)""]","[""살필 체""]",N1
https://nihongokanji.com/2080,溺,"[""빠지다""]","[""デキ""]","[""おぼ(れる)""]","[""빠질 익""]",N1
https://nihongokanji.com/2081,塡,"[""메우다"", ""채우다""]","[""テン""]",[],"[""메울 전""]",N1
https://nihongokanji.com/2082,貼,"[""붙이다""]",[],"[""は(る)""]","[""붙일 첩""]",N1
https://nihongokanji.com/2083,妬,"[""질투""]","[""ト""]","[""ねた(む)""]","[""샘낼 투""]",N1
https://nihongokanji.com/2084,賭,"[""내기"", ""도박""]","[""ト""]","[""か(ける)""]","[""내기 도""]",N1
https://nihongokanji.com/2085,栃,[],[],"[""とち""]","[""칠엽수(지명한자)""]",N1
https://nihongokanji.com/2086,頓,"[""조아리다"", ""갑자기"", ""정돈하다""]","[""トン""]",[],"[""조아릴 돈""]",N1
https://nihongokanji.com/2087,謎,"[""수수께끼"", ""불가사의""]",[],"[""なぞ""]","[""수수께끼 미""]",N1
https://nihongokanji.com/2088,鍋,[],[],"[""なべ""]","[""냄비""]",N1
https://nihongokanji.com/2089,匂,"[""냄새"", ""향기""]",[],"[""にお(う)""]","[""향내 내""]",N1
https://nihongokanji.com/2090,捻,"[""비틀다"", ""꼬다""]","[""ネン""]",[],"[""비틀 염""]",N1
https://nihongokanji.com/2091,罵,"[""욕하다"", ""매도하다""]","[""バ""]","[""ののし(る)""]","[""꾸짖을 매""]",N1
https://nihongokanji.com/2092,剝,"[""벗겨내다"", ""빼앗다""]","[""ハク""]","[""は(がす)、は(ぐ)、は(がれる)、は(げる)""]","[""벗길 박""]",N1
https://nihongokanji.com/2093,箸,"[""젓가락""]",[],"[""はし""]","[""젓가락 저""]",N1
https://nihongokanji.com/2094,斑,"[""얼룩지다"", ""반점""]","[""ハン""]",[],"[""아롱질 반""]",N1
https://nihongokanji.com/2095,氾,"[""넘치다"", ""범람하다""]","[""ハン""]",[],"[""넘칠 범""]",N1
https://nihongokanji.com/2096,汎,"[""모든"", ""두루 아우르다""]","[""ハン""]",[],"[""넓을 범""]",N1
https://nihongokanji.com/2097,膝,"[""무릎""]",[],"[""ひざ""]","[""무릎 슬""]",N1
https://nihongokanji.com/2098,肘,"[""팔꿈치""]",[],"[""ひじ""]","[""팔꿈치 주""]",N1
https://nihongokanji.com/2099,阜,"[""언덕(지명한자)""]","[""フ""]",[],"[""언덕 부""]",N1
https://nihongokanji.com/2100,蔽,"[""덮다"", ""덮어 가리다""]","[""ヘイ""]",[],"[""덮을 폐""]",N1
https://nihongokanji.com/2101,蔑,"[""업신여기다"", ""멸시하다""]","[""ベツ""]","[""さげす(む)""]","[""업신여길 멸""]",N1
https://nihongokanji.com/2102,蜂,"[""벌"", ""꿀벌""]","[""ホウ""]","[""はち""]","[""벌 봉""]",N1
https://nihongokanji.com/2103,貌,"[""모양"", ""용모"", ""겉모습""]","[""ボウ""]",[],"[""모양 모""]",N1
https://nihongokanji.com/2104,頬,"[""뺨""]",[],"[""ほお""]","[""뺨 협""]",N1
https://nihongokanji.com/2105,勃,"[""갑자기 일어나다"", ""불끈 일어나다""]","[""ボツ""]",[],"[""일어날/노할 발""]",N1
https://nihongokanji.com/2106,昧,"[""어둡다"", ""어슴푸레하다""]","[""マイ""]",[],"[""어두울 매""]",N1
https://nihongokanji.com/2107,枕,"[""베개""]",[],"[""まくら""]","[""베개 침""]",N1
https://nihongokanji.com/2108,蜜,"[""꿀""]","[""ミツ""]",[],"[""꿀 밀""]",N1
https://nihongokanji.com/2109,冥,"[""어둡다""]","[""メイ、ミョウ""]",[],"[""어두울 명""]",N1
https://nihongokanji.com/2110,麺,"[""면"", ""국수""]","[""メン""]",[],"[""밀가루 면""]",N1
https://nihongokanji.com/2111,餅,"[""떡""]","[""ヘイ""]","[""もち""]","[""떡 병""]",N1
https://nihongokanji.com/2112,妖,"[""요염하다"", ""괴이하다""]","[""ヨウ""]","[""あや(しい)""]","[""요사할 요""]",N1
https://nihongokanji.com/2113,沃,"[""기름지다"", ""비옥하다""]","[""ヨク""]",[],"[""기름질 옥""]",N1
https://nihongokanji.com/2114,侶,"[""벗"", ""친구"", ""동료""]","[""リョ""]",[],"[""짝 려""]",N1
https://nihongokanji.com/2115,賂,"[""뇌물""]","[""ロ""]",[],"[""뇌물 뢰""]",N1
https://nihongokanji.com/2116,弄,"[""즐기다"", ""희롱하다""]","[""ロウ""]","[""もてあそ(ぶ)""]","[""희롱할 롱""]",N1
https://nihongokanji.com/2117,麓,"[""산기슭""]","[""ロク""]","[""ふもと""]","[""산기슭 록""]",N1
https://nihongokanji.com/2118,脇,"[""겨드랑이""]",[],"[""わき""]","[""겨드랑이 협""]",N1
https://nihongokanji.com/2119,丼,[],[],"[""どんぶり、どん""]","[""덮밥""]",N1
https://nihongokanji.com/2120,傲,"[""거만하다"", ""오만하다""]","[""ゴウ""]",[],"[""거만할 오""]",N1
https://nihongokanji.com/2121,刹,"[""절"", ""사찰""]","[""サツ、セツ""]",[],"[""절 찰""]",N1
https://nihongokanji.com/2122,哺,"[""먹이다"", ""먹여 기르다""]","[""ホ""]",[],"[""먹일 포""]",N1
https://nihongokanji.com/2123,喩,"[""비유하다""]","[""ユ""]",[],"[""깨우칠 유""]",N1
https://nihongokanji.com/2124,嗅,"[""냄새를 맡다""]","[""キュウ""]","[""か(ぐ)""]","[""맡을 후""]",N1
https://nihongokanji.com/2125,嘲,"[""비웃다"", ""조롱하다""]","[""チョウ""]","[""あざけ(る)""]","[""비웃을 조""]",N1
https://nihongokanji.com/2126,毀,"[""부수다"", ""훼손하다""]","[""キ""]",[],"[""헐 훼""]",N1
https://nihongokanji.com/2127,彙,"[""같은 종류"", ""동류""]","[""イ""]",[],"[""고슴도치/무리 휘""]",N1
https://nihongokanji.com/2128,恣,"[""마음대로"", ""제멋대로"", ""방자하다""]","[""シ""]",[],"[""마음대로/방자할 자""]",N1
https://nihongokanji.com/2129,惧,"[""두려움"", ""걱정""]","[""グ""]",[],"[""두려워할 구""]",N1
https://nihongokanji.com/2130,慄,"[""떨리다"", ""두려워하다""]","[""リツ""]",[],"[""떨릴 률""]",N1
https://nihongokanji.com/2131,憬,"[""동경하다""]","[""ケイ""]",[],"[""동경할 경""]",N1
https://nihongokanji.com/2132,拉,"[""끌고 가다"", ""납치하다""]","[""ラ""]",[],"[""끌 납""]",N1
https://nihongokanji.com/2133,摯,"[""진지함""]","[""シ""]",[],"[""잡을 지""]",N1
https://nihongokanji.com/2134,曖,"[""희미하다"", ""애매하다""]","[""アイ""]",[],"[""희미할 애""]",N1
https://nihongokanji.com/2135,楷,"[""해서체(한자 서체의 하나)""]","[""カイ""]",[],"[""본보기 해""]",N1
https://nihongokanji.com/2136,鬱,"[""우울하다"", ""울적하다""]","[""ウツ""]",[],"[""답답할 울""]",N1
https://nihongokanji.com/2137,璧,"[""구슬"", ""둥근 옥""]","[""ヘキ""]",[],"[""구슬 벽""]",N1
https://nihongokanji.com/2138,瘍,"[""헐다"", ""종기"", ""부스럼""]","[""ヨウ""]",[],"[""헐 양""]",N1
https://nihongokanji.com/2139,箋,"[""쪽지"", ""편지""]","[""セン""]",[],"[""편지지 전""]",N1
https://nihongokanji.com/2140,籠,"[""틀어박히다"", ""가두다"", ""바구니""]","[""ロウ""]","[""かご、こも(る)""]","[""대바구니 롱""]",N1
https://nihongokanji.com/2141,緻,"[""빽빽하다""]","[""チ""]",[],"[""빽빽할 치""]",N1
https://nihongokanji.com/2142,羞,"[""수치"", ""부끄러움""]","[""シュウ""]",[],"[""부끄러울 수""]",N1
https://nihongokanji.com/2143,訃,"[""부고"", ""부음""]","[""フ""]",[],"[""부고 부""]",N1
https://nihongokanji.com/2144,諧,"[""조화하다"", ""화합하다"", ""잘 어울리다""]","[""カイ""]",[],"[""화할 해""]",N1
https://nihongokanji.com/2145,貪,"[""탐욕"", ""탐내다"", ""욕심부리다""]","[""ドン""]","[""むさぼ(る)""]","[""탐낼 탐""]",N1
https://nihongokanji.com/2146,踪,"[""자취"", ""흔적""]","[""ソウ""]",[],"[""자취 종""]",N1
https://nihongokanji.com/2147,辣,"[""잔혹하다""]","[""ラツ""]",[],"[""매울 랄""]",N1
https://nihongokanji.com/2148,錮,"[""가두다""]","[""コ""]",[],"[""막을 고""]",N1
https://nihongokanji.com/617,政,"[""정치""]","[""セイ、ショウ""]","[""まつりごと""]","[""정사 정""]",N2
https://nihongokanji.com/618,党,"[""무리"", ""세력"", ""정당""]","[""トウ""]",[],"[""무리 당""]",N2
https://nihongokanji.com/619,経,"[""경로"", ""경과"", ""경도(남북 방향)"", ""경전""]","[""ケイ、キョウ""]","[""へ(る)""]","[""지날 경""]",N2
https://nihongokanji.com/620,現,"[""나타나다"", ""드러나다""]","[""ゲン""]","[""あらわ(れる)、あらわ(す)""]","[""나타날 현""]",N2
https://nihongokanji.com/621,性,"[""성별"", ""본성"", ""천성""]","[""セイ、ショウ""]",[],"[""성품 성""]",N2
https://nihongokanji.com/622,制,"[""제어"", ""제도"", ""절제"", ""억제"", ""통제""]","[""セイ""]",[],"[""절제할 제""]",N2
https://nihongokanji.com/623,務,"[""힘쓰다"", ""종사하다""]","[""ム""]","[""つと(める)、つと(まる)""]","[""힘쓸 무""]",N2
https://nihongokanji.com/624,総,"[""전체"", ""총합""]","[""ソウ""]",[],"[""거느릴 총""]",N2
https://nihongokanji.com/625,領,"[""다스리다"", ""점유하다"", ""중요한 부분""]","[""リョウ""]",[],"[""거느릴 령""]",N2
https://nihongokanji.com/626,設,"[""설치하다"", ""마련하다""]","[""セツ""]","[""もう(ける)""]","[""베풀 설""]",N2
https://nihongokanji.com/627,保,"[""지키다"", ""보살피다""]","[""ホ""]","[""たも(つ)""]","[""지킬 보""]",N2
https://nihongokanji.com/628,権,"[""권력"", ""권세"", ""권리""]","[""ケン、ゴン""]",[],"[""권세 권""]",N2
https://nihongokanji.com/629,支,"[""지탱하다"", ""지지하다"", ""(갈라져 나온) 지류""]","[""シ""]","[""ささ(える)""]","[""지탱할 지""]",N2
https://nihongokanji.com/630,報,"[""갚다"", ""알리다""]","[""ホウ""]","[""むく(いる)""]","[""갚을/알릴 보""]",N2
https://nihongokanji.com/631,済,"[""이루다"", ""끝나다"", ""마치다"", ""구하다""]","[""サイ""]","[""す(む)、す(ます)""]","[""건널 제""]",N2
https://nihongokanji.com/632,解,"[""풀다"", ""분해하다"", ""풀어내다""]","[""カイ、ゲ""]","[""と(く)、と(ける)、と(かす)""]","[""풀 해""]",N2
https://nihongokanji.com/633,資,"[""자본"", ""자금"", ""밑천""]","[""シ""]",[],"[""재물 자""]",N2
https://nihongokanji.com/634,際,"[""사이"", ""경계"", ""만나다"", ""닿다""]","[""サイ""]","[""きわ""]","[""즈음 제""]",N2
https://nihongokanji.com/635,査,"[""조사하다""]","[""サ""]",[],"[""조사할 사""]",N2
https://nihongokanji.com/636,判,"[""판단하다"", ""판정하다""]","[""ハン、バン""]",[],"[""판단할 판""]",N2
https://nihongokanji.com/637,認,"[""인정하다"", ""인식하다""]","[""ニン""]","[""みと(める)""]","[""알 인""]",N2
https://nihongokanji.com/638,在,"[""있다"", ""존재하다""]","[""ザイ""]","[""あ(る)""]","[""있을 재""]",N2
https://nihongokanji.com/639,件,"[""낱개"", ""건수"", ""사건""]","[""ケン""]",[],"[""물건 건""]",N2
https://nihongokanji.com/640,団,"[""집단"", ""뭉치다""]","[""ダン、トン""]",[],"[""둥글 단""]",N2
https://nihongokanji.com/641,任,"[""맡기다"", ""일임하다""]","[""ニン""]","[""まか(せる)、まか(す)""]","[""맡길 임""]",N2
https://nihongokanji.com/642,論,"[""논하다"", ""논의"", ""이론""]","[""ロン""]",[],"[""논할 논""]",N2
https://nihongokanji.com/643,増,"[""늘다"", ""증가하다""]","[""ゾウ""]","[""ま(す)、ふ(える)、ふ(やす)""]","[""더할 증""]",N2
https://nihongokanji.com/644,情,"[""정"", ""정서"", ""마음"", ""인정""]","[""ジョウ、セイ""]","[""なさ(け)""]","[""뜻 정""]",N2
https://nihongokanji.com/645,示,"[""보이다"", ""나타내다""]","[""ジ、シ""]","[""しめ(す)""]","[""보일 시""]",N2
https://nihongokanji.com/646,基,"[""토대"", ""기초"", ""바탕"", ""근본""]","[""キ""]","[""もと、もとい""]","[""터 기""]",N2
https://nihongokanji.com/647,革,"[""가죽"", ""개혁하다""]","[""カク""]","[""かわ""]","[""가죽 혁""]",N2
https://nihongokanji.com/648,価,"[""가격"", ""값어치""]","[""カ""]","[""あたい""]","[""값 가""]",N2
https://nihongokanji.com/653,確,"[""확실"", ""확인"", ""단단한""]","[""カク""]","[""たし(か)、たし(かめる)""]","[""굳을 확""]",N2
https://nihongokanji.com/654,勢,"[""기세"", ""세력"", ""형세""]","[""セイ""]","[""いきお(い)""]","[""형세 세""]",N2
https://nihongokanji.com/655,減,"[""줄다"", ""덜다"", ""감소하다""]","[""ゲン""]","[""へ(る)、へ(らす)""]","[""덜 감""]",N2
https://nihongokanji.com/656,容,"[""담다"", ""수용하다"", ""얼굴/용모"", ""용서하다""]","[""ヨウ""]",[],"[""얼굴 용""]",N2
https://nihongokanji.com/657,応,"[""응하다"", ""반응하다""]","[""オウ""]","[""こた(える)""]","[""응할 응""]",N2
https://nihongokanji.com/658,演,"[""넓게 미치다"", ""펼치다""]","[""エン""]",[],"[""펼 연""]",N2
https://nihongokanji.com/659,歳,"[""나이(~세)""]","[""サイ、セイ""]",[],"[""해 세""]",N2
https://nihongokanji.com/660,能,"[""능력""]","[""ノウ""]",[],"[""능할 능""]",N2
https://nihongokanji.com/661,再,"[""다시"", ""다시 하다""]","[""サイ、サ""]","[""ふたた(び)""]","[""두 재""]",N2
https://nihongokanji.com/662,格,"[""격"", ""지위"", ""신분""]","[""カク、コウ""]",[],"[""격식 격""]",N2
https://nihongokanji.com/663,疑,"[""의심하다""]","[""ギ""]","[""うたが(う)""]","[""의심할 의""]",N2
https://nihongokanji.com/664,過,"[""넘치다"", ""지나치다"", ""잘못"", ""죄""]",[],"[""す(ぎる)、す(ごす)、あやま(つ)、あやま(ち)""]","[""지날 과""]",N2
https://nihongokanji.com/665,税,"[""세금""]","[""ゼイ""]",[],"[""세금 세""]",N2
https://nihongokanji.com/666,検,"[""검사하다""]","[""ケン""]",[],"[""검사할 검""]",N2
https://nihongokanji.com/667,常,"[""보통의"", ""일반적인"", ""한결같은""]","[""ジョウ""]","[""つね、とこ""]","[""항상 상""]",N2
https://nihongokanji.com/668,状,"[""상황"", ""문서""]","[""ジョウ""]",[],"[""형상 상/문서 장""]",N2
https://nihongokanji.com/669,営,"[""경영하다"", ""사업하다""]","[""エイ""]","[""いとな(む)""]","[""경영할 영""]",N2
https://nihongokanji.com/670,職,"[""직업"", ""직무""]","[""ショク""]",[],"[""직분 직""]",N2
https://nihongokanji.com/671,与,"[""주다"", ""관여하다""]","[""ヨ""]","[""あた(える)""]","[""줄 여""]",N2
https://nihongokanji.com/672,供,"[""바치다"", ""제공하다"", ""올리다""]","[""キョウ、ク""]","[""そな(える)、とも""]","[""이바지할 공""]",N2
https://nihongokanji.com/673,可,"[""가능하다"", ""허가하다""]","[""カ""]",[],"[""옳을 가""]",N2
https://nihongokanji.com/674,構,"[""만들다"", ""구축하다""]","[""コウ""]","[""かま(える)、かま(う)""]","[""얽을 구""]",N2
https://nihongokanji.com/675,割,"[""베다"", ""가르다"", ""나누다""]","[""カツ""]","[""わ(る)、わり、わ(れる)、さ(く)""]","[""벨 할""]",N2
https://nihongokanji.com/676,比,"[""비교하다""]",[],"[""くら(べる)""]","[""견줄 비""]",N2
https://nihongokanji.com/677,難,"[""어렵다""]","[""ナン""]","[""むずか(しい)、かた(い)""]","[""어려울 난""]",N2
https://nihongokanji.com/678,防,"[""막다"", ""지키다""]","[""ボウ""]","[""ふせ(ぐ)""]","[""막을 방""]",N2
https://nihongokanji.com/679,補,"[""보충하다"", ""보태다""]","[""ホ""]","[""おぎな(う)""]","[""기울 보""]",N2
https://nihongokanji.com/680,優,"[""뛰어난"", ""우아한"", ""상냥한""]","[""ユウ""]","[""やさ(しい)、すぐ(れる)""]","[""넉넉할/뛰어날 우""]",N2
https://nihongokanji.com/681,収,"[""거두다"", ""수습하다""]","[""シュウ""]","[""おさ(める)、おさ(まる)""]","[""거둘 수""]",N2
https://nihongokanji.com/682,断,"[""끊다"", ""결정하다""]","[""ダン""]","[""た(つ)、ことわ(る)""]","[""끊을 단""]",N2
https://nihongokanji.com/683,違,"[""다르다"", ""틀리다"", ""어긋나다""]","[""イ""]","[""ちが(う)、ちが(える)""]","[""어긋날 위""]",N2
https://nihongokanji.com/684,境,"[""경계"", ""범위"", ""땅""]","[""キョウ、ケイ""]","[""さかい""]","[""지경 경""]",N2
https://nihongokanji.com/685,規,"[""규범"", ""규칙"", ""규정"", ""표준""]","[""キ""]",[],"[""법 규""]",N2
https://nihongokanji.com/686,術,"[""기술"", ""재주"", ""술수""]","[""ジュツ""]",[],"[""재주 술""]",N2
https://nihongokanji.com/687,展,"[""늘어놓다"", ""펼치다"", ""퍼지다""]","[""テン""]",[],"[""펼 전""]",N2
https://nihongokanji.com/688,導,"[""이끌다""]","[""ドウ""]","[""みちび(く)""]","[""인도할 도""]",N2
https://nihongokanji.com/689,備,"[""준비하다"", ""갖추다"", ""구비하다""]","[""ビ""]","[""そな(える)、そな(わる)""]","[""갖출 비""]",N2
https://nihongokanji.com/690,宅,"[""집"", ""댁""]","[""タク""]",[],"[""집 택""]",N2
https://nihongokanji.com/691,条,"[""조항"", ""조목""]","[""ジョウ""]",[],"[""조목 조""]",N2
https://nihongokanji.com/692,独,"[""혼자"", ""홀로""]","[""ドク""]","[""ひと(り)""]","[""홀로 독""]",N2
https://nihongokanji.com/693,警,"[""경계하다"", ""조심하다""]","[""ケイ""]",[],"[""경계할 경""]",N2
https://nihongokanji.com/694,輸,"[""나르다"", ""운반하다""]","[""ユ""]",[],"[""보낼 수""]",N2
https://nihongokanji.com/695,訪,"[""방문하다""]","[""ホウ""]","[""おとず(れる)、たず(ねる)""]","[""찾을 방""]",N2
https://nihongokanji.com/696,述,"[""말하다"", ""진술하다""]","[""ジュツ""]","[""の(べる)""]","[""펼 술""]",N2
https://nihongokanji.com/697,率,"[""이끌다"", ""비율""]","[""ソツ、リツ""]","[""ひき(いる)""]","[""거느릴 솔/비율 률""]",N2
https://nihongokanji.com/698,武,"[""무력"", ""무"", ""강함""]","[""ブ、ム""]",[],"[""호반 무""]",N2
https://nihongokanji.com/699,域,"[""지역"", ""영역"", ""경계""]","[""イキ""]",[],"[""지경 역""]",N2
https://nihongokanji.com/700,張,"[""펴다"", ""넓히다"", ""당기다"", ""뻗치다""]","[""チョウ""]","[""は(る)""]","[""베풀 장""]",N2
https://nihongokanji.com/701,限,"[""제한"", ""한계"", ""한도""]","[""ゲン""]","[""かぎ(る)""]","[""한할 한""]",N2
https://nihongokanji.com/702,額,"[""이마"", ""금액"", ""액자""]","[""ガク""]","[""ひたい""]","[""이마 액""]",N2
https://nihongokanji.com/703,環,"[""고리"", ""두르다""]","[""カン""]",[],"[""고리 환""]",N2
https://nihongokanji.com/704,欧,"[""유럽""]","[""オウ""]",[],"[""토할 구""]",N2
https://nihongokanji.com/705,担,"[""메다"", ""부담하다""]","[""タン""]","[""かつ(ぐ)、にな(う)""]","[""멜 담""]",N2
https://nihongokanji.com/706,退,"[""물러나다"", ""사양하다"", ""멀리하다""]","[""タイ""]","[""しりぞ(く)、しりぞ(ける)""]","[""물러날 퇴""]",N2
https://nihongokanji.com/707,準,"[""기준"", ""준하다"", ""갖추다""]","[""ジュン""]",[],"[""준할 준""]",N2
https://nihongokanji.com/708,造,"[""만들다"", ""짓다""]","[""ゾウ""]","[""つく(る)""]","[""지을 조""]",N2
https://nihongokanji.com/709,被,"[""덮다"", ""덮이다""]","[""ヒ""]","[""こうむ(る)""]","[""입을 피""]",N2
https://nihongokanji.com/710,技,"[""기술"", ""재주"", ""솜씨""]","[""ギ""]","[""わざ""]","[""재주 기""]",N2
https://nihongokanji.com/711,復,"[""되돌아가다"", ""회복하다"", ""보복하다""]","[""フク""]",[],"[""회복할 복/다시 부""]",N2
https://nihongokanji.com/712,渡,"[""건너다"", ""건네주다""]","[""ト""]","[""わた(る)、わた(す)""]","[""건널 도""]",N2
https://nihongokanji.com/713,移,"[""옮기다""]","[""イ""]","[""うつ(る)、うつ(す)""]","[""옮길 이""]",N2
https://nihongokanji.com/714,個,"[""갯수"", ""개인"", ""개별""]","[""コ""]",[],"[""낱 개""]",N2
https://nihongokanji.com/715,評,"[""비평하다"", ""품평하다""]","[""ヒョウ""]",[],"[""평할 평""]",N2
https://nihongokanji.com/716,若,"[""젊다"", ""어리다"", ""만약"", ""약간""]","[""ジャク、ニャク""]","[""わか(い)、も(しくは)""]","[""같을 약""]",N2
https://nihongokanji.com/717,脳,"[""뇌""]","[""ノウ""]",[],"[""골 뇌""]",N2
https://nihongokanji.com/718,含,"[""머금다"", ""포함하다""]","[""ガン""]","[""ふく(む)、ふく(める)""]","[""머금을 함""]",N2
https://nihongokanji.com/719,蔵,"[""창고"", ""간직하다""]","[""ゾウ""]","[""くら""]","[""감출 장""]",N2
https://nihongokanji.com/720,非,"[""아니다"", ""옳지 않은"", ""어긋난""]",[],[],"[""아닐 비""]",N2
https://nihongokanji.com/721,段,"[""단계"", ""등급"", ""계단""]","[""ダン""]",[],"[""층계 단""]",N2
https://nihongokanji.com/722,製,"[""제조하다"", ""만들다""]","[""セイ""]",[],"[""지을 제""]",N2
https://nihongokanji.com/723,況,"[""상황"", ""실황""]","[""キョウ""]",[],"[""상황 황""]",N2
https://nihongokanji.com/724,財,"[""재물"", ""재산""]","[""ザイ、サイ""]",[],"[""재물 재""]",N2
https://nihongokanji.com/725,識,"[""지식"", ""알다""]","[""シキ""]",[],"[""알 식""]",N2
https://nihongokanji.com/726,呼,"[""부르다"", ""(숨을)내쉬다""]","[""コ""]","[""よ(ぶ)""]","[""부를 호""]",N2
https://nihongokanji.com/727,針,"[""바늘"", ""침""]","[""シン""]","[""はり""]","[""바늘 침""]",N2
https://nihongokanji.com/728,専,"[""오로지"", ""전념하다""]","[""セン""]","[""もっぱ(ら)""]","[""오로지 전""]",N2
https://nihongokanji.com/729,程,"[""규정"", ""정도"", ""여정""]","[""テイ""]","[""ほど""]","[""한도 정""]",N2
https://nihongokanji.com/730,値,"[""값"", ""가치""]","[""チ""]","[""ね、あたい""]","[""값 치""]",N2
https://nihongokanji.com/731,突,"[""세차게 부딪치다"", ""찌르다"", ""갑작스러운""]","[""トツ""]","[""つ(く)""]","[""갑자기 돌""]",N2
https://nihongokanji.com/732,接,"[""접하다"", ""접촉하다"", ""잇다""]","[""セツ""]","[""つ(ぐ)""]","[""이을 접""]",N2
https://nihongokanji.com/733,授,"[""주다"", ""전수하다""]","[""ジュ""]","[""さず(ける)、さず(かる)""]","[""줄 수""]",N2
https://nihongokanji.com/734,効,"[""효과"", ""효능"", ""효율""]","[""コウ""]","[""き(く)""]","[""본받을 효""]",N2
https://nihongokanji.com/735,湾,"[""(바닷가의) 만"", ""물굽이""]","[""ワン""]",[],"[""물굽이 만""]",N2
https://nihongokanji.com/736,処,"[""머무르다"", ""처리하다""]","[""ショ""]",[],"[""곳 처""]",N2
https://nihongokanji.com/737,旧,"[""오랜"", ""옛날""]","[""キュウ""]",[],"[""옛 구""]",N2
https://nihongokanji.com/738,否,"[""부정"", ""아니다""]","[""ヒ""]","[""いな""]","[""아닐 부""]",N2
https://nihongokanji.com/739,師,"[""전문가"", ""기술자"", ""스승"", ""지도자""]","[""シ""]",[],"[""스승 사""]",N2
