Word,Furigana,Meaning,Level
幽閉,ゆうへい,유폐,N1
幽霊,ゆうれい,유령,N1
法曹,ほうそう,법조,N1
御曹司,おんぞうし,명문가의 장남/아직 가독 상속을 받지 않은 아들,N1
詠嘆,えいたん,영탄,N1
詠唱,えいしょう,영창,N1
卑屈,ひくつ,비굴,N1
卑怯,ひきょう,비겁,N1
侮辱,ぶじょく,모욕,N1
侮蔑,ぶめつ,모멸,N1
鋳造,ちゅうぞう,주조,N1
鋳鉄,ちゅうてつ,주철,N1
鋳物,いもの,주물,N1
鋳型,いがた,주형(거푸집),N1
抹消,まっしょう,말소,N1
抹殺,まっさつ,말살,N1
一抹,いちまつ,일말,N1
抹茶,まっちゃ,말차(가루차),N1
大尉,たいい,대위,N1
中尉,ちゅうい,중위,N1
少尉,しょうい,소위,N1
奴隷,どれい,노예,N1
隷属,れいぞく,예속,N1
禍福,かふく,화복,N1
禍根,かこん,화근,N1
災禍,さいか,재화(재해),N1
酪農,らくのう,낙농,N1
酪農業,らくのうぎょう,낙농업,N1
根茎,こんけい,근경(뿌리와 줄기),N1
地下茎,ちかけい,땅속줄기,N1
歯茎,はぐき,치경(잇몸),N1
元帥,げんすい,원수,N1
将帥,しょうすい,장수,N1
逝去,せいきょ,서거,N1
急逝,きゅうせい,급서(급사),N1
汽車,きしゃ,기차,N1
汽笛,きてき,기적(기차 소리),N1
汽缶,きかん,기관(보일러),N1
匿名,とくめい,익명,N1
隠匿,いんとく,은닉,N1
胸襟,きょうきん,흉금,N1
開襟,かいきん,개금(깃을 헤쳐 젖힘),N1
襟首,えりくび,목덜미,N1
蛍光灯,けいこうとう,형광등,N1
蛍,ほたる,반딧불,N1
寡黙,かもく,과묵,N1
寡少,かしょう,과소,N1
寡婦,かふ,과부,N1
下痢,げり,설사,N1
赤痢,せきり,적리(이질의 한 가지),N1
凡庸,ぼんよう,범용/평범,N1
中庸,ちゅうよう,중용,N1
坑道,こうどう,갱도,N1
炭坑,たんこう,탄갱,N1
伽藍,がらん,가람(절의 큰 건물),N1
藍染,あいぞめ,쪽빛 염색,N1
盗賊,とうぞく,도적,N1
山賊,さんぞく,산적,N1
海賊,かいぞく,해적,N1
搾乳,さくにゅう,착유,N1
圧搾,あっさく,압착,N1
絞る,しぼる,짜다/물기를 빼다/채액하다,N1
搾る,しぼる,짜다/물기를 빼다/채액하다,N1
湖畔,こはん,호반(호숫가),N1
河畔,かはん,하반(강가),N1
長唄,ながうた,에도시대에 유행한 긴 속요(샤미센 반주에 맞추어 부름),N1
瞳孔,どうこう,동공,N1
鼻孔,びこう,비공,N1
孔子,こうし,공자,N1
呂律,ろれつ,(속어)말씨/말투,N1
風呂,ふろ,목욕,N1
風呂敷,ふろしき,보자기,N1
拷問,ごうもん,고문,N1
令嬢,れいじょう,영양(영애),N1
渓谷,けいこく,계곡,N1
渓流,けいりゅう,계류(시냇물),N1
老翁,ろうおう,노옹(노인 남성),N1
清廉,せいれん,청렴,N1
廉価,れんか,염가,N1
低廉,ていれん,저렴,N1
廉恥,れんち,염치,N1
破廉恥,はれんち,파렴치,N1
謹厳,きんげん,근엄,N1
謹慎,きんしん,근신,N1
謹賀新年,きんがしんねん,근하신년,N1
瞳孔,どうこう,동공,N1
瞳,ひとみ,눈동자,N1
湧水,ゆうすい,용수,N1
湧出,ゆうしゅつ,용출,N1
窯業,ようぎょう,요업(도자기/벽돌/기와 등을 만드는 공업),N1
褒美,ほうび,포상/상,N1
褒章,ほうしょう,포장(훈장/표창),N1
美醜,びしゅう,미추,N1
醜態,しゅうたい,추태,N1
醜悪,しゅうあく,추악,N1
一升,いっしょう,한 되,N1
升目,ますめ,두량(되로 된 양),N1
殉国,じゅんこく,순국,N1
殉教,じゅんきょう,순교,N1
煩雑,はんざつ,번잡,N1
煩悶,はんもん,번민,N1
煩労,はんろう,번로(걱정하고 수고함),N1
煩悩,ぼんのう,번뇌,N1
弾劾,だんがい,탄핵,N1
堕落,だらく,타락,N1
堕罪,だざい,타죄(죄에 빠짐),N1
租税,そぜい,조세,N1
桟橋,さんばし,잔교,N1
令婿,れいせい,영서(남의 사위의 높임말),N1
婿,むこ,사위,N1
花婿,はなむこ,새신랑,N1
恋慕,れんぼ,연모,N1
思慕,しぼ,사모,N1
罷業,ひぎょう,파업,N1
罷免,ひめん,파면,N1
矯正,きょうせい,교정,N1
某氏,ぼうし,모 씨,N1
某国,ぼうこく,모 국,N1
某所,ぼうしょ,모 처,N1
囚人,しゅうじん,수인(죄수),N1
死刑囚,しけいしゅう,사형수,N1
虹,にじ,무지개,N1
虹色,にじいろ,무지개빛,N1
分泌,ぶんぴつ,분비,N1
泌尿器科,ひにょうきか,비뇨기과,N1
漸進的,ぜんしんてき,점진적,N1
漸次,ぜんじ,점차,N1
漸増,ぜんぞう,점증,N1
蚊,か,모기,N1
蚊取,かと,り,N1
線香,せんこう,모기향,N1
災厄,さいやく,재액,N1
厄介,やっかい,귀찮음/성가심/폐,N1
海藻,かいそう,해조,N1
緑藻類,りょくそうるい,녹조류,N1
藻魚,もうお,조어(해조나 수초가 무성한 곳에 사는 물고기의 총칭),N1
嫡男,ちゃくなん,적남(대를 이을 아들),N1
嫡子,ちゃくし,적자(대를 이을 아들),N1
嫡出,ちゃくしゅつ,적출(본처 소생),N1
威嚇,いかく,위협,N1
嚇怒,かくど,혁노(버럭 성을 냄),N1
凹凸,おうとつ,요철,N1
凸レンズ,とつレンズ,볼록 렌즈,N1
韻律,いんりつ,운율,N1
韻文,いんぶん,운문,N1
余韻,よいん,여운,N1
霜害,そうがい,상해(서리 피해),N1
秋霜,しゅうそう,추상(가을 서리),N1
霜柱,しもばしら,서릿발,N1
初霜,はつしも,첫 서리,N1
硝酸,しょうさん,질산,N1
硝石,しょうせき,초석(질산칼륨),N1
勅語,ちょくご,칙어,N1
勅書,ちょくしょ,칙서,N1
詔勅,しょうちょく,조칙,N1
石棺,せっかん,석관,N1
納棺,のうかん,납관,N1
儒教,じゅきょう,유교,N1
儒学,じゅがく,유학,N1
郷愁,きょうしゅう,향수,N1
哀愁,あいしゅう,애수,N1
憂愁,ゆうしゅう,우수,N1
楼閣,ろうかく,누각,N1
鐘楼,しょうろう,종루,N1
望楼,ぼうろう,망루,N1
摩天楼,まてんろう,마천루,N1
眉目,びもく,미목(용모),N1
白眉,はくび,백미,N1
焦眉,しょうび,초미(매우 위급함),N1
眉間,みけん,미간,N1
眉毛,まゆげ,눈썹,N1
薪炭,しんたん,신탄(장작과 숯),N1
薪,たきぎ,장작,N1
褐色,かっしょく,갈색,N1
下賜,かし,하사,N1
恩賜,おんし,천황에게서 받은 물건,N1
修繕,しゅうぜん,수선,N1
繕う,つくろう,터진 데를 깁다,N1
消火栓,しょうかせん,소화전,N1
水栓,すいせん,수도꼭지,N1
栓抜き,せんぬき,병따개,N1
凹レンズ,おうレンズ,오목 렌즈,N1
妖艶,ようえん,요염,N1
艶聞,えんぶん,염문,N1
艶艶,つやつや,반들반들,N1
艶気,つやけ,윤기/요염함,N1
錬金術,れんきんじゅつ,연금술,N1
精錬,せいれん,정련,N1
製錬,せいれん,제련,N1
折衷,せっちゅう,절충,N1
苦衷,くちゅう,고충,N1
駆逐,くちく,구축,N1
角逐,かくちく,각축,N1
逐次,ちくじ,축차(순차/하나하나),N1
排斥,はいせき,배척,N1
斥力,せきりょく,척력,N1
斥候,せっこう,척후,N1
詔勅,しょうちょく,조칙,N1
詔書,しょうしょ,조서,N1
詔,みことのり,조칙,N1
憧憬,しょうけい,동경,N1
春宵,しゅんしょう,춘소(봄밤),N1
春宵一刻値千金,しゅんしょういっこくあたいせんきん,춘소일각지천금(봄밤의 한때는 천금의 가치가 있음),N1
今宵,こよい,오늘 밤/저녁,N1
宵月,よいづき,초저녁 달,N1
妄想,もうそう,망상,N1
妄信,もうしん,망신(무턱대고 믿음),N1
妄言,もうげん,망언,N1
虚妄,きょもう,허망,N1
妄挙,ぼうきょ,망거(분별없는 행동),N1
晩酌,ばんしゃく,만작(저녁 반주),N1
酌婦,しゃくふ,작부,N1
媒酌,ばいしゃく,중매,N1
参酌,さんしゃく,참작,N1
養蚕,ようさん,양잠,N1
蚕糸,さんし,잠사(명주실),N1
蚕食,さんしょく,잠식,N1
蚕,かいこ,누에,N1
頒布,はんぷ,반포,N1
頒価,はんか,반가(물건을 나누어 주는 값),N1
肢体,したい,지체(팔다리),N1
四肢,しし,사지,N1
選択肢,せんたくし,선택지,N1
謄本,とうほん,등본,N1
謄写,とうしゃ,등사(베껴 씀),N1
後嗣,こうし,후사,N1
継嗣,けいし,계사(후계자),N1
嫡嗣,ちゃくし,적사(본처의 아들),N1
畝,うね,밭두둑,N1
畝間,うねま,고랑,N1
畝傍駅,うねびえき,우네비 역,N1
抄録,しょうろく,초록,N1
抄本,しょうほん,초본,N1
抄訳,しょうやく,초역(원문에서 필요한 부분만 뽑아서 번역함),N1
爽快,そうかい,상쾌,N1
爽涼,そうりょう,상쾌하고 시원함,N1
惰性,だせい,타성,N1
怠惰,たいだ,태만함,N1
惰力,だりょく,타력,N1
惰眠,だみん,게으르게 자고 있는 상태,N1
蛮行,ばんこう,만행,N1
野蛮,やばん,야만,N1
蛮勇,ばんゆう,만용,N1
旺盛,おうせい,왕성,N1
壱万円,いちまんえん,일만 엔,N1
瑠璃,るり,유리,N1
瑠璃色,るりいろ,유리색(자색을 띤 남색),N1
諸侯,しょこう,제후,N1
侯爵,こうしゃく,후작,N1
括弧,かっこ,괄호,N1
円弧,えんこ,원호,N1
附属,ふぞく,부속,N1
附言,ふげん,부언,N1
寄附,きふ,기부,N1
焼き芋,やきいも,군고구마,N1
里芋,さといも,토란,N1
老婆,ろうば,노파,N1
産婆,さんば,산파,N1
模倣,もほう,모방,N1
倹約,けんやく,검약,N1
勤倹,きんけん,근검,N1
繭糸,けんし,견사(누에고치와 명주실),N1
生繭,なままゆ,생고치,N1
甲乙丙,こうおつへい,갑을병,N1
歌舞伎,かぶき,가부키,N1
伎楽,ぎがく,기악(탈을 쓰고 연기하는 고대 무용극),N1
冶金,やきん,야금,N1
陶冶,とうや,도야,N1
官吏,かんり,관리,N1
捕吏,ほり,포리(포졸),N1
彫塑,ちょうそ,조소(조각과 소상),N1
可塑性,かそせい,가소성,N1
塑造,そぞう,소조(찰흙으로 조각의 원형을 만듬),N1
開墾,かいこん,개간,N1
弐万円,にまんえん,2만 엔,N1
斤量,きんりょう,근량/근수/무게,N1
一旦,いったん,일단,N1
元旦,がんたん,원단(설날),N1
旦那,だんな,주인/남편,N1
朕,ちん,짐(임금의 자칭),N1
無沙汰,ぶさた,무소식/격조,N1
淘汰,とうた,도태,N1
氾濫,はんらん,범람,N1
濫用,らんよう,남용,N1
濫獲,らんかく,남획,N1
爵位,しゃくい,작위,N1
公爵,こうしゃく,공작,N1
侯爵,こうしゃく,후작,N1
伯爵,はくしゃく,백작,N1
瑠璃,るり,유리,N1
天然痘,てんねんとう,전연두,N1
水痘,すいとう,수두,N1
明瞭,めいりょう,명료,N1
一目瞭然,いちもくりょうぜん,일목요연,N1
二箇所,にかしょ,2개소,N1
箇条,かじょう,개조(각각의 조목/조항),N1
箇条書,かじょうが,き 조목별로 씀,N1
消耗,しょうもう,소모,N1
摩耗,まもう,마모,N1
心神耗弱,しんしんこうじゃく,심신모약(심신미약),N1
謁見,えっけん,알현,N1
拝謁,はいえつ,배알,N1
賦役,ふえき,부역,N1
賦課,ふか,부과,N1
天賦,てんぷ,천부,N1
遵守,じゅんしゅ,준수,N1
遵法,じゅんぽう,준법,N1
風采,ふうさい,풍채,N1
喝采,かっさい,갈채,N1
御璽,ぎょじ,옥새(천황의 도장),N1
国璽,こくじ,국새/어새,N1
挨拶,あいさつ,인사,N1
闇,やみ,어둠,N1
常闇,とこやみ,영원한 어둠,N1
暗闇,くらやみ,어둠/어두운 곳,N1
椅子,いす,의자,N1
畏敬,いけい,외경(경외),N1
畏服,いふく,외복(두려워 복종함),N1
恐れる,おそれる,두려워하다/겁내다/걱정하다,N1
萎縮,いしゅく,위축,N1
茨,いばら,가시나무,N1
茨城県,いばらきけん,이바라키 현,N1
咽喉,いんこう,인후,N1
淫乱,いんらん,음란,N1
淫行,いんこう,음행,N1
脱臼,だっきゅう,탈구,N1
臼歯,きゅうし,구치(어금니),N1
石臼,いしうす,돌절구,N1
擬餌,ぎじ,제물낚시로 된 미끼,N1
好餌,こうじ,좋은 미끼/호구,N1
餌,えさ,모이/먹이/미끼,N1
餌食,えじき,희생물/먹이,N1
怨恨,えんこん,원한,N1
私怨,しえん,사원(개인적 원한),N1
怨念,おんねん,원념,N1
岡山県,おかやまけん,오카야마 현,N1
福岡県,ふくおかけん,후쿠오카 현,N1
臆病,おくびょう,겁이 많음/겁쟁이,N1
臆面,おくめん,주눅든 얼굴,N1
俺,おれ,나(남성의 1인칭),N1
苛酷,かこく,가혹,N1
苛性,かせい,가성(피부를 썩이는 성질),N1
牙城,がじょう,아성,N1
歯牙,しが,치아,N1
毒牙,どくが,독아(독이빨),N1
象牙,ぞうげ,상아,N1
牙を嚙む,きばをかむ,(분해서)이를 악물다,N1
断崖,だんがい,단애(낭떠러지),N1
磨崖仏,まがいぶつ,마애불(암벽에 새긴 불상),N1
崖,がけ,벼랑/절벽,N1
頭蓋骨,ずがいこつ,두개골,N1
蓋然性,がいぜんせい,개연성,N1
蓋,ふた,뚜껑,N1
骸骨,がいこつ,해골,N1
残骸,ざんがい,잔해,N1
干し柿,ほしがき,곶감,N1
上顎,じょうがく,상악(위턱),N1
下顎,かがく,하악(아래턱),N1
顎関節,がくかんせつ,턱관절,N1
顎,あご,턱,N1
上顎,うわあご,위턱,N1
下顎,したあご,아래턱,N1
葛藤,かっとう,갈등,N1
葛湯,くずゆ,갈탕,N1
葛粉,くずこ,갈분(칡뿌리에서 얻은 가루),N1
電気釜,でんきがま,전기밥솥,N1
瓦解,がかい,와해,N1
煉瓦,れんが,벽돌,N1
瓦屋根,かわらやね,기와 지붕,N1
韓国,かんこく,한국,N1
韓国語,かんこくご,한국어,N1
愛玩,あいがん,애완,N1
玩具,がんぐ,완구/장난감,N1
玩具,おもちゃ,장난감,N1
畿内,きない,교토 근방을 일컫는 말,N1
近畿,きんき,오사카/교토/나라 근방의 2부 5현을 통칭하는 단어,N1
僅少,きんしょう,근소,N1
僅差,きんさ,근소한 차이,N1
頭巾,ずきん,두건,N1
雑巾,ぞうきん,걸레,N1
串刺し,くしざし,꼬챙이에 뀀,N1
串焼き,くしやき,꼬치구이,N1
巣窟,そうくつ,소굴,N1
洞窟,どうくつ,동굴,N1
滑稽,こっけい,골계(해학),N1
稽古,けいこ,계고(학문/기술 따위를 익힘),N1
荒唐無稽,こうとうむけい,황당무계,N1
造詣,ぞうけい,조예,N1
参詣,さんけい,참예(참배),N1
間隙,かんげき,간극,N1
隙間,すきま,틈/겨를,N1
桁違い,けたちがい,현격한 차이/단위가 틀림,N1
鍵盤,けんばん,건반,N1
白鍵,はっけん,백건,N1
黒鍵,こっけん,흑건,N1
鍵,かぎ,열쇠,N1
鍵穴,かぎあな,열쇠 구멍,N1
舷側,げんそく,현측(뱃전),N1
右舷,うげん,우현,N1
舷灯,げんとう,현등(뱃전에 단 등불),N1
股間,こかん,고간,N1
股関節,こかんせつ,고관절,N1
大股,おおまた,가랑이를 크게 벌림,N1
勾配,こうばい,구배(기울기/경사진 정도/비탈),N1
勾留,こうりゅう,구류,N1
咽喉,いんこう,인후,N1
喉頭,こうとう,후두,N1
喉,のど,목/목구멍/인후,N1
喉元,のどもと,목구멍 맨 안쪽,N1
脳梗塞,のうこうそく,뇌경색,N1
心筋梗塞,しんきんこうそく,심근경색,N1
痕跡,こんせき,흔적,N1
血痕,けっこん,혈흔,N1
傷痕,きずあと,상흔/상처 자국,N1
爪痕,つめあと,손톱 자국,N1
挫折,ざせつ,좌절,N1
頓挫,とんざ,돈좌(좌절),N1
捻挫,ねんざ,염좌,N1
脳梗塞,のうこうそく,뇌경색,N1
心筋梗塞,しんきんこうそく,심근경색,N1
閉塞,へいそく,폐색,N1
要塞,ようさい,요새,N1
京阪神,けいはんしん,교토/오사카/고베의 준말,N1
大阪,おおさか,오사카,N1
埼玉県,さいたまけん,사이타마 현,N1
鉄柵,てっさく,철책,N1
木柵,もくさく,목책,N1
挨拶,あいさつ,인사,N1
斬首,ざんしゅ,참수,N1
斬新,ざんしん,참신,N1
叱責,しっせき,질책,N1
嫉妬,しっと,질투,N1
腫瘍,しゅよう,종양,N1
浮腫,ふしゅ,부종,N1
呪文,じゅもん,주문,N1
呪詛,じゅそ,저주,N1
一蹴,いっしゅう,일축,N1
蹴球,しゅうきゅう,축구,N1
蹴る,ける,차다/걷어차다/거절하다,N1
払拭,ふっしょく,불식,N1
拭く,ふく,닦다/훔치다,N1
拭う,ぬぐう,닦다/지우다,N1
尻,しり,엉덩이,N1
尻餅,しりもち,엉덩방아,N1
腎臓,じんぞう,신장,N1
凄然,せいぜん,처연,N1
凄惨,せいさん,처참,N1
凄絶,せいぜつ,처절,N1
覚醒,かくせい,각성,N1
覚醒剤,かくせいざい,각성제,N1
親戚,しんせき,친척,N1
姻戚,いんせき,인척,N1
外戚,がいせき,외척,N1
脊椎,せきつい,척추,N1
脊髄,せきずい,척수,N1
煎薬,せんやく,탕약,N1
煎餅,せんべい,센베과자,N1
羨望,せんぼう,선망,N1
涙腺,るいせん,눈물샘,N1
唾液腺,だえきせん,침샘,N1
リンパ腺,リンパせん,림프선,N1
詮索,せんさく,탐색함/캐어냄,N1
所詮,しょせん,결국/필경/어차피,N1
食膳,しょくぜん,밥상/요리,N1
配膳,はいぜん,배식,N1
御膳,ごぜん,진지상/진지,N1
曽祖父,そうそふ,증조부,N1
未曽有,みぞう,미증유,N1
狙撃,そげき,저격,N1
遡及,そきゅう,소급,N1
遡上,そじょう,소상(거슬러 올라감),N1
痩身,そうしん,수신(여윈 몸),N1
把捉,はそく,파착(파악/포착),N1
領袖,りょうしゅう,영수(우두머리),N1
袖手傍観,しゅうしゅぼうかん,수수방관,N1
半袖,はんそで,반소매,N1
袖口,そでぐち,소맷부리,N1
謙遜,けんそん,겸손,N1
不遜,ふそん,불손,N1
遜色,そんしょく,손색,N1
唾液,だえき,타액,N1
唾棄,だき,타기(혐오하고 경멸함),N1
生唾,なまつば,군침,N1
堆積,たいせき,퇴적,N1
堆肥,たいひ,퇴비,N1
戴冠式,たいかんしき,대관식,N1
推戴,すいたい,추대,N1
破綻,はたん,파탄,N1
焼酎,しょうちゅう,소주,N1
進捗,しんちょく,진척,N1
潰瘍,かいよう,궤양,N1
潰滅,かいめつ,궤멸,N1
爪痕,つめあと,손톱 자국,N1
爪切り,つめきり,손톱깎이,N1
爪先,つまさき,발끝,N1
諦観,ていかん,체관(명확히 본질을 봄),N1
諦念,ていねん,체념,N1
溺死,できし,익사,N1
耽溺,たんでき,탐닉,N1
装塡,そうてん,장전,N1
補塡,ほてん,보전,N1
貼付,ちょうふ,첩부(발라서 붙임),N1
嫉妬,しっと,질투,N1
賭博,とばく,도박,N1
賭場,とば,도박장,N1
懸ける,かける,걸다/늘어뜨리다/내던지다,N1
賭ける,かける,걸다/내기를 하다/소중한 것을 대가로 하다,N1
栃木県,とちぎけん,토치기 현,N1
頓悟,とんご,(불교)돈오,N1
頓挫,とんざ,돈좌(좌절),N1
頓死,とんし,돈사(갑작스런 죽음),N1
整頓,せいとん,정돈,N1
謎,なぞ,수수께끼/불가사의,N1
鍋,なべ,냄비,N1
鍋蓋,なべぶた,냄비뚜껑,N1
捻挫,ねんざ,염좌,N1
捻出,ねんしゅつ,생각을 짜냄,N1
罵倒,ばとう,매도,N1
罵声,ばせい,시끄럽게 욕하는 소리,N1
剝奪,はくだつ,박탈,N1
剝製,はくせい,박제,N1
剝がす,はがす,벗기다/떼다,N1
剝ぐ,はぐ,벗기다/はげる의 문어형,N1
箸,はし,젓가락,N1
箸箱,はしばこ,젓가락통,N1
斑点,はんてん,반점,N1
紫斑,しはん,자반(멍),N1
氾濫,はんらん,범람,N1
汎用,はんよう,범용,N1
